,date,order id,amount,coupon,country,currency,customer type
0,2025-08-28,DZ1160128343,0,GY96,SAU,SAR,new
1,2025-08-28,DZ1160086708,0,GY45,SAU,SAR,returning
2,2025-08-28,DZ1160151938,0,GY5,SAU,SAR,returning
3,2025-08-28,DZ1160224681,0,gy9,SAU,SAR,returning
4,2025-08-28,DZ1160224043,0,TDD39,SAU,SAR,returning
5,2025-08-28,DZ1160179966,0,SD22,SAU,SAR,returning
6,2025-08-28,DZ1160061496,0,GY36,SAU,SAR,returning
7,2025-08-28,DZ1159942179,0,SD22,SAU,SAR,returning
8,2025-08-28,DZ1159569675,0,sd33,SAU,SAR,returning
9,2025-08-28,DZ1159844114,0,GY36,SAU,SAR,returning
10,2025-08-28,DZ1160173597,0,TDD43,SAU,SAR,returning
11,2025-08-28,DZ1159970658,0,GY39,SAU,SAR,returning
12,2025-08-28,DZ1159994990,0,GY39,SAU,SAR,returning
13,2025-08-28,DZ1160289537,0,GY36,SAU,SAR,returning
14,2025-08-28,DZ1159592698,0,gy45,SAU,SAR,returning
15,2025-08-28,DZ1159795175,0,sd50,SAU,SAR,returning
16,2025-08-28,DZ1159570412,0,TDD39,SAU,SAR,new
17,2025-08-28,DZ1159717262,0,GY39,SAU,SAR,returning
18,2025-08-28,DZ1160017903,0,GY45,SAU,SAR,returning
19,2025-08-28,DZ1159844323,0,GY36,SAU,SAR,returning
20,2025-08-28,DZ1160181121,0,GY96,SAU,SAR,new
21,2025-08-28,DZ1159926713,0,sd60,SAU,SAR,returning
22,2025-08-28,DZ1159549688,0,TDD39,SAU,SAR,returning
23,2025-08-28,DZ1159946029,0,GY36,SAU,SAR,new
24,2025-08-28,DZ1159580246,0,GY36,SAU,SAR,returning
25,2025-08-28,DZ1160250036,0,GY13,SAU,SAR,returning
26,2025-08-28,DZ1159631275,0,GY10,SAU,SAR,new
27,2025-08-28,DZ1159792931,0,GY36,SAU,SAR,returning
28,2025-08-28,DZ1159805064,0,GY39,SAU,SAR,returning
29,2025-08-28,DZ1160053235,0,GY16,SAU,SAR,returning
30,2025-08-28,DZ1159845907,0,sd22,SAU,SAR,returning
31,2025-08-28,DZ1159921477,0,GY52,SAU,SAR,new
32,2025-08-28,DZ1160006760,0,TDD40,SAU,SAR,returning
33,2025-08-28,DZ1160232469,0,GY38,SAU,SAR,returning
34,2025-08-28,DZ1160019333,0,TDD40,SAU,SAR,returning
35,2025-08-28,DZ1160291990,0,TDD40,SAU,SAR,returning
36,2025-08-28,DZ1159996530,0,TDD39,SAU,SAR,returning
37,2025-08-28,DZ1159962815,0,SD67,SAU,SAR,returning
38,2025-08-28,DZ1159786034,0,sd27,SAU,SAR,returning
39,2025-08-28,DZ1159622838,0,SD2,SAU,SAR,returning
40,2025-08-28,DZ1159702676,0,GY36,SAU,SAR,new
41,2025-08-28,DZ1160019850,0,TDD40,SAU,SAR,returning
42,2025-08-28,DZ1160103692,0,sD11,SAU,SAR,returning
43,2025-08-28,DZ1159793041,0,SD90,SAU,SAR,returning
44,2025-08-28,DZ1160184916,0,sd19,SAU,SAR,returning
45,2025-08-28,DZ1160302495,0,GY5,SAU,SAR,returning
46,2025-08-28,DZ1160245636,0,GY36,SAU,SAR,returning
47,2025-08-28,DZ1159717064,0,GY96,SAU,SAR,new
48,2025-08-28,DZ1159647698,0,SD90,SAU,SAR,new
49,2025-08-28,DZ1160293343,0,sd33,SAU,SAR,returning
50,2025-08-28,DZ1159950418,0,SD22,SAU,SAR,returning
51,2025-08-28,DZ1160169428,0,GY39,SAU,SAR,returning
52,2025-08-28,DZ1159610463,0,tdd38,SAU,SAR,returning
53,2025-08-28,DZ1159774616,0,SD33,SAU,SAR,returning
54,2025-08-28,DZ1160064510,0,Sd80,SAU,SAR,returning
55,2025-08-28,DZ1159989303,0,GY10,SAU,SAR,returning
56,2025-08-28,DZ1159869755,0,SD90,SAU,SAR,new
57,2025-08-28,DZ1159870756,0,SD32,SAU,SAR,returning
58,2025-08-28,DZ1160134129,0,GY5,SAU,SAR,returning
59,2025-08-28,DZ1159989985,0,SD33,SAU,SAR,returning
60,2025-08-28,DZ1159987235,0,Gy5,SAU,SAR,returning
61,2025-08-28,DZ1160243513,0,GY5,SAU,SAR,returning
62,2025-08-28,DZ1159995133,0,GY5,SAU,SAR,returning
63,2025-08-28,DZ1159895077,0,GY96,SAU,SAR,new
64,2025-08-28,DZ1159815140,0,TDD40,SAU,SAR,returning
65,2025-08-28,DZ1160216717,0,GY45,SAU,SAR,returning
66,2025-08-28,DZ1160180494,0,SD22,SAU,SAR,returning
67,2025-08-28,DZ1159558741,0,sd22,SAU,SAR,returning
68,2025-08-28,DZ1160009642,0,gy36,SAU,SAR,returning
69,2025-08-28,DZ1159790753,0,GY33,SAU,SAR,returning
70,2025-08-28,DZ1160161134,0,TDD41,SAU,SAR,returning
71,2025-08-28,DZ1159523959,0,SD11,SAU,SAR,returning
72,2025-08-28,DZ1160231963,0,GY10,SAU,SAR,returning
