Date,coupon,country,Usage
25-Oct-2025,u1,JOR,2
25-Oct-2025,u10,JOR,1
25-Oct-2025,u118,JOR,3
25-Oct-2025,u12,JOR,2
25-Oct-2025,u121,JOR,1
25-Oct-2025,u127,JOR,1
25-Oct-2025,u2,JOR,3
25-Oct-2025,u23,JOR,1
25-Oct-2025,u44,JOR,1
25-Oct-2025,u60,JOR,1
25-Oct-2025,u64,JOR,1
