Date,Brand,ORDER ID,Market,Coupon Code,Affiliate Orders,Affiliate Revenue,Affiliate Cost,New Customers,New Cust. Revenue,Old Customers,Old Cust. Revenue,CIR,Affiliate ROI
"Sep 7, 2025",wes,WESAHDA0457350,ksa,v5g5,1,384.7402713241261,44.245011372867516,1,384.7402713241261,0,0,0.11499968854467307,8.695675724474135
"Sep 7, 2025",wes,WEKWSSE0286419,kwt,vqan,1,61.659180000000006,0,0,0,1,61.659180000000006,0,-
"Sep 7, 2025",wes,WEAEHDE1055895,uae,vj33,1,423.0392259779092,0,0,0,1,423.0392259779092,0,-
"Sep 7, 2025",wes,WEAEHDE1055580,uae,vj33,1,1693.3765235445576,177.80448052487353,1,1693.3765235445576,0,0,0.10499996784689981,9.523812440191387
"Sep 7, 2025",vs,VSSAHDE1040329,ksa,ve81,1,104.19832656376911,5,0,0,1,104.19832656376911,0.04798541555213953,20.839665312753823
"Sep 7, 2025",vs,VSSAHDA0721174,ksa,vrq3,1,66.68905930138088,5,1,66.68905930138088,0,0,0.07497481674473805,13.337811860276176
"Sep 7, 2025",vs,VSAEHDE4004449,uae,vw4k,1,92.17112033884237,5,1,92.17112033884237,0,0,0.05424692660367849,18.434224067768476
"Sep 7, 2025",pk,PKSAHDA0311264,ksa,vc55,1,41.57547847278629,0,0,0,1,41.57547847278629,0,-
"Sep 7, 2025",pk,PKKWHDE0188522,kwt,vq22,1,20.24165,0,0,0,1,20.24165,0,-
"Sep 7, 2025",pb,PBSASSE0426023,ksa,vdwa,1,135.28740048740838,15.557851340373654,1,135.28740048740838,0,0,0.11499852376734575,8.69576379974326
"Sep 7, 2025",pb,PBSAHDA0267365,ksa,vbbs,1,260.6715662063359,0,0,0,1,260.6715662063359,0,-
"Sep 7, 2025",mc,MCSASSA3338012,ksa,vaak9,1,139.0021121039803,4,1,139.0021121039803,0,0,0.028776541157934397,34.750528025995074
"Sep 7, 2025",mc,MCSAHDA3338081,ksa,vev2n,1,49.81175304630374,4,1,49.81175304630374,0,0,0.08030233339271761,12.452938261575936
"Sep 7, 2025",mc,MCSAHDA3338060,ksa,v2t2b,1,82.31747684809085,4,1,82.31747684809085,0,0,0.04859235429897376,20.579369212022712
"Sep 7, 2025",mc,MCSAHDA3338048,ksa,vaak9,1,34.388376929325695,0,0,0,1,34.388376929325695,0,-
"Sep 7, 2025",mc,MCQAHDE0201602,qat,vaak9,1,32.064710308502626,4,1,32.064710308502626,0,0,0.12474773548599055,8.016177577125656
"Sep 7, 2025",mc,MCKWHDA0929123,kwt,vaak9,1,38.352599999999995,0,0,0,1,38.352599999999995,0,-
"Sep 7, 2025",mc,MCAEHDE1968737,uae,vev2n,1,28.004971347894717,0,0,0,1,28.004971347894717,0,-
"Sep 7, 2025",hm,HMSAHDE3144681,ksa,vgvq,1,128.0923103168154,8,1,128.0923103168154,0,0,0.06245495908546975,16.011538789601925
"Sep 7, 2025",hm,HMSAHDE3144468,ksa,v5ng,1,31.677569455727,8,1,31.677569455727,0,0,0.25254462818496565,3.959696181965875
"Sep 7, 2025",hm,HMSAHDA4727130,ksa,v288,1,61.59497806661241,8,1,61.59497806661241,0,0,0.12988071838175397,7.699372258326552
"Sep 7, 2025",hm,HMSAHDA4726974,ksa,vgvq,1,44.87211860276191,2,0,0,1,44.87211860276191,0.04457110700979692,22.436059301380954
"Sep 7, 2025",hm,HMSAHDA4726848,ksa,v5ng,1,21.77699756295691,2,0,0,1,21.77699756295691,0.09184002497213106,10.888498781478456
"Sep 7, 2025",hm,HMAEHDE7604402,uae,vgvq,1,77.58740968358117,2,0,0,1,77.58740968358117,0.025777378161694633,38.793704841790586
"Sep 7, 2025",fl,FLSAHDA0830605,ksa,v8cm,1,137.4842729488219,6,1,137.4842729488219,0,0,0.04364135527147517,22.91404549147032
"Sep 7, 2025",fl,FLAEHDE1646335,uae,veh7,1,116.9963690723363,6,1,116.9963690723363,0,0,0.05128364279655834,19.499394845389382
"Sep 7, 2025",bbw,BWSASSEC099239,ksa,vv0t,1,15.396747359869998,3,0,0,1,15.396747359869998,0.19484634837999515,5.132249119956666
"Sep 7, 2025",bbw,BWSASSAC227957,ksa,vv0t,1,12.097444354183569,3,0,0,1,12.097444354183569,0.2479862615745393,4.032481451394523
"Sep 7, 2025",bbw,BWSASSAC227741,ksa,vzvz,1,30.793494719740007,3,0,0,1,30.793494719740007,0.09742317418999753,10.264498239913335
"Sep 7, 2025",bbw,BWSAHDAC228878,ksa,vzvz,1,78.09415597075535,5,1,78.09415597075535,0,0,0.06402527740836839,15.61883119415107
"Sep 7, 2025",bbw,BWQAHDE0771629,qat,v59x,1,82.0116629044394,0,0,0,1,82.0116629044394,0,-
"Sep 7, 2025",aeo,AESAHDA2447897,ksa,v8m6,1,104.17169780666109,2,0,0,1,104.17169780666109,0.019199072705063595,52.08584890333054
"Sep 7, 2025",aeo,AEKWSSA0860825,kwt,vt66,1,33.173359999999995,2,0,0,1,33.173359999999995,0.06028934060342396,16.586679999999998
"Sep 6, 2025",wes,WESAHDE0466464,ksa,vbsb,1,348.221593826157,0,0,0,1,348.221593826157,0,-
"Sep 6, 2025",wes,WESAHDE0466422,ksa,vj33,1,7.037980503655553,0,0,0,1,7.037980503655553,0,-
"Sep 6, 2025",vs,VSSAHDE1040113,ksa,vmsu,1,114.62082209585685,5,0,0,1,114.62082209585685,0.04362209159360699,22.92416441917137
"Sep 6, 2025",vs,VSSAHDA0720958,ksa,vrq3,1,88.56990901705916,5,1,88.56990901705916,0,0,0.056452581418334376,17.713981803411833
