Date,coupon,country,Usage
06-Sep-2025,U1,JOR,1
06-Sep-2025,u118,JOR,1
06-Sep-2025,U12,JOR,1
06-Sep-2025,U121,JOR,1
06-Sep-2025,U124,JOR,2
06-Sep-2025,U125,JOR,9
06-Sep-2025,U2,JOR,1
06-Sep-2025,U4,JOR,1
