"Period","Coupon Code","Number of Uses","Sales Total Amount (USD)","Delivered Orders","Delivered Orders Revenue (USD)","Delivered First Orders","Delivered First Orders Revenue (USD)","Delivered Retention Orders","Delivered Retention Orders Revenue (USD)"
"08 Oct 2025","cnl","2","224.28","0","0.00","0","0.00","0","0.00"
"08 Oct 2025","fxn","2","106.93","0","0.00","0","0.00","0","0.00"
"08 Oct 2025","ost","1","125.00","0","0.00","0","0.00","0","0.00"
"08 Oct 2025","zg32","1","131.55","0","0.00","0","0.00","0","0.00"
