Date,coupon,country,Usage
24-Sep-2025,U1,JOR,6
24-Sep-2025,U12,JOR,1
24-Sep-2025,U121,JOR,2
24-Sep-2025,U124,JOR,3
24-Sep-2025,U125,JOR,7
24-Sep-2025,U2,JOR,4
24-Sep-2025,U44,JOR,1
24-Sep-2025,U6,JOR,1
24-Sep-2025,U67,JOR,1
