Date,coupon,country,Usage
19-Sep-2025,U1,JOR,1
19-Sep-2025,u118,JOR,2
19-Sep-2025,U121,JOR,1
19-Sep-2025,U125,JOR,8
19-Sep-2025,U2,JOR,8
19-Sep-2025,U23,JOR,1
19-Sep-2025,U6,JOR,1
19-Sep-2025,U64,JOR,1
