,date,order id,amount,coupon,country,currency,customer type
0,2025-09-20,DZ1175895875,0,GY38,SAU,SAR,returning
1,2025-09-20,DZ1175684235,0,GY45,SAU,SAR,returning
2,2025-09-20,DZ1175682530,0,GY5,SAU,SAR,returning
3,2025-09-20,DZ1175493473,0,SD11,SAU,SAR,returning
4,2025-09-20,DZ1175515154,0,GY39,SAU,SAR,returning
5,2025-09-20,DZ1175748112,0,GY33,SAU,SAR,returning
6,2025-09-20,DZ1175644217,0,GY5,SAU,SAR,returning
7,2025-09-20,DZ1175818930,0,GY96,SAU,SAR,returning
8,2025-09-20,DZ1175898977,0,gy33,SAU,SAR,returning
9,2025-09-20,DZ1175390029,0,TDD14,SAU,SAR,returning
10,2025-09-20,DZ1175565523,0,GY96,SAU,SAR,new
11,2025-09-20,DZ1175833351,0,GY45,SAU,SAR,returning
12,2025-09-20,DZ1175828346,0,Sd78,SAU,SAR,returning
13,2025-09-20,DZ1175825112,0,GY38,SAU,SAR,returning
14,2025-09-20,DZ1175800703,0,SD11,SAU,SAR,returning
15,2025-09-20,DZ1175770409,0,SD99,SAU,SAR,returning
16,2025-09-20,DZ1175799174,0,Gy5,SAU,SAR,returning
17,2025-09-20,DZ1175885172,0,GY38,SAU,SAR,returning
18,2025-09-20,DZ1175762093,0,TDD40,SAU,SAR,returning
19,2025-09-20,DZ1175445513,0,GY38,SAU,SAR,returning
20,2025-09-20,DZ1175891695,0,Gy38,SAU,SAR,returning
21,2025-09-20,DZ1175367556,0,SD184,SAU,SAR,returning
22,2025-09-20,DZ1175854075,0,GY33,SAU,SAR,new
23,2025-09-20,DZ1175846012,0,sd34,SAU,SAR,returning
24,2025-09-20,DZ1175901276,0,GY20,SAU,SAR,returning
25,2025-09-20,DZ1175410005,0,sd59,SAU,SAR,returning
26,2025-09-20,DZ1175386146,0,GY33,SAU,SAR,returning
27,2025-09-20,DZ1175633943,0,SD44,SAU,SAR,returning
28,2025-09-20,DZ1175617465,0,GY3,SAU,SAR,returning
29,2025-09-20,DZ1175611855,0,SD95,SAU,SAR,returning
30,2025-09-20,DZ1175854240,0,SD184,SAU,SAR,returning
31,2025-09-20,DZ1175533403,0,SD55,SAU,SAR,returning
32,2025-09-20,DZ1175314921,0,GY5,SAU,SAR,returning
33,2025-09-20,DZ1175442686,0,SD6,SAU,SAR,returning
34,2025-09-20,DZ1175783433,0,GY30,SAU,SAR,returning
35,2025-09-20,DZ1175722955,0,GY45,SAU,SAR,returning
36,2025-09-20,DZ1175739565,0,GY33,SAU,SAR,returning
37,2025-09-20,DZ1175753700,0,GY38,SAU,SAR,returning
38,2025-09-20,DZ1175717389,0,SD11,SAU,SAR,returning
39,2025-09-20,DZ1175567712,0,SD184,SAU,SAR,returning
40,2025-09-20,DZ1175573421,0,TDD40,SAU,SAR,returning
41,2025-09-20,DZ1175764502,0,gy96,SAU,SAR,new
42,2025-09-20,DZ1175754668,0,SD76,SAU,SAR,returning
43,2025-09-20,DZ1175654172,0,GY45,SAU,SAR,returning
44,2025-09-20,DZ1175318342,0,GY50,SAU,SAR,new
45,2025-09-20,DZ1175358701,0,GY5,SAU,SAR,returning
46,2025-09-20,DZ1175845066,0,GY45,SAU,SAR,returning
47,2025-09-20,DZ1175883687,0,TDD40,SAU,SAR,returning
48,2025-09-20,DZ1175337768,0,SD13,SAU,SAR,returning
49,2025-09-20,DZ1175743250,0,Gy5,SAU,SAR,returning
50,2025-09-20,DZ1175821042,0,GY5,SAU,SAR,returning
51,2025-09-20,DZ1175930877,0,GY38,SAU,SAR,returning
52,2025-09-20,DZ1175812847,0,Gy5,SAU,SAR,returning
53,2025-09-20,DZ1175701923,0,TDD39,SAU,SAR,returning
54,2025-09-20,DZ1175359713,0,GY33,SAU,SAR,returning
55,2025-09-20,DZ1175716828,0,GY33,SAU,SAR,returning
56,2025-09-20,DZ1175522304,0,GY36,SAU,SAR,returning
57,2025-09-20,DZ1175583508,0,GY39,SAU,SAR,new
58,2025-09-20,DZ1175931482,0,sd30,SAU,SAR,returning
59,2025-09-20,DZ1175923606,0,GY38,SAU,SAR,returning
60,2025-09-20,DZ1175603594,0,GY30,SAU,SAR,returning
61,2025-09-20,DZ1175856473,0,Gy38,SAU,SAR,returning
62,2025-09-20,DZ1175852678,0,GY96,SAU,SAR,new
