conversion_id,transaction_id,date,click_date,delta_hours,offer_id,offer_name,offer_url_id,creative_id,event_id,event_name,revenue,revenue_type,source_id,sub1,sub2,sub3,sub4,sub5,session_user_ip,conversion_user_ip,http_user_agent,country,country_code,region,city,dma,carrier,platform,os_version,device_type,brand,browser,language,isp,referer,coupon_code,app_id,idfa,idfa_md5,idfa_sha1,google_ad_id,google_ad_id_md5,google_ad_id_sha1,android_id,android_id_md5,android_id_sha1,currency_id,is_view_through,order_id,adv1,adv2,adv3,adv4,adv5,sale_amount,network_id
92b211cd489041e8ac7f91b94339e675,19a903b5d9d14d5fbd95ab83d94ef649,2025-09-16 05:35:44,2025-09-16 10:00:44,-4.42,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,.83,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,dg10,,,,,,,,,,,USD,0,6000953038,HB Frames,Saudi Arabia,,,data_team_push,16.56,1221
5fb02a63eeb34a869286ed6c5314a749,8c0a33916bad403282f113dae81ecbb2,2025-09-16 19:41:05,2025-09-17 10:01:09,-14.33,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,3.78,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,dg10,,,,,,,,,,,USD,0,6000953417,3P,Saudi Arabia,,,data_team_push,75.60,1221
19716d13ac2442d69a365afd1f78302d,59f161d032cb43deaed5d4dac70cd0ef,2025-09-16 22:42:12,2025-09-17 10:01:00,-11.31,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,2.58,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,d60,,,,,,,,,,,USD,0,6000953535,HB Lense,Saudi Arabia,,,data_team_push,51.60,1221
193df6f6ffca477898f5f8d4d1593089,d772fd7cd2af485581cb4a6b8a77f999,2025-09-17 01:15:06,2025-09-17 10:00:51,-8.76,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,1.92,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,s2,,,,,,,,,,,USD,0,6000953648,3P,Saudi Arabia,,,data_team_push,38.40,1221
d91a9da3575e4c849f5644055121ee54,f8a072c5abf444b7b477db1071e3e33c,2025-09-17 01:25:22,2025-09-17 10:00:50,-8.59,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,1.74,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,d60,,,,,,,,,,,USD,0,6000953657,HB Frames,Saudi Arabia,,,data_team_push,34.80,1221
fd50f6dc37d4436d91574c08a88faf73,dcd413c45ea84d8dafca7bf8d9380cab,2025-09-17 01:55:22,2025-09-17 10:00:50,-8.09,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,1.92,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,d43,,,,,,,,,,,USD,0,6000953682,3P,Saudi Arabia,,,data_team_push,38.40,1221
b19bccea746f46fd983d4056a16cdf84,78ffd5a201974cd5909344b14b1a1995,2025-09-17 02:09:43,2025-09-17 10:00:49,-7.85,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,2.65,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,dg2,,,,,,,,,,,USD,0,6000953696,3P,Saudi Arabia,,,data_team_push,53.04,1221
2cfbcc81648246c7b7fa8ba82d9b03fe,313085bc753a4a7fb81d04cd9ef264d5,2025-09-17 02:26:40,2025-09-17 10:00:47,-7.57,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,1.18,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,dg2,,,,,,,,,,,USD,0,6000953714,HB Frames,Saudi Arabia,,,data_team_push,23.52,1221
46872c2cae314adcad0e03ac929916c3,32f41311c6914a948488d0e4da119a6d,2025-09-17 02:41:33,2025-09-20 10:01:14,-79.33,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,.59,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,dg2,,,,,,,,,,,USD,0,6000953732,HB Frames,Saudi Arabia,,,data_team_push,11.76,1221
90ba5f6e6cf042749f73ff9e21f16e46,83b4953bf3d6469cab7c0ff10c1ebc88,2025-09-17 06:28:50,2025-09-18 10:01:20,-27.54,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,3.78,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,dg2,,,,,,,,,,,USD,0,6000953899,3P,Saudi Arabia,,,data_team_push,75.60,1221
ada60181281f4a1d94780aad5633cfc8,786f3863f14941ccbfe0678366e96f4f,2025-09-17 07:00:05,2025-09-17 10:00:39,-3.01,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,6.61,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,d60,,,,,,,,,,,USD,0,6000953916,HB Frames,Saudi Arabia,,,data_team_push,132.24,1221
335d7e39a00d4561b53d4925838ad723,ff5f547c24da4267a7f8d5046a3ed90c,2025-09-17 10:42:52,2025-09-18 10:01:18,-23.31,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,3.17,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,urpay,,,,,,,,,,,USD,0,6000953989,3P,Saudi Arabia,,,data_team_push,63.36,1221
c760fdc3a7364d778317843b16ff96e7,7533e73dade241c4872f536fee68ed67,2025-09-17 11:15:03,2025-09-18 10:01:17,-22.77,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,2.50,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,dg24,,,,,,,,,,,USD,0,6000953996,3P,Saudi Arabia,,,data_team_push,49.92,1221
bcdcd7c4aed94643a2df355082670153,6af32b9e36674644b856bf88d4108157,2025-09-17 12:26:35,2025-09-18 10:01:16,-21.58,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,1.18,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,nw4,,,,,,,,,,,USD,0,6000954019,HB Frames,Saudi Arabia,,,data_team_push,23.52,1221
4b083ef11d6f46e28a0e37237b42aed1,7701f0a29072417e8e3007358904f09d,2025-09-17 13:34:12,2025-09-18 10:01:14,-20.45,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,2.27,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,d60,,,,,,,,,,,USD,0,16000003409,HB Frames,Bahrain,,,data_team_push,45.47,1221
a8a3b177373240c3b310d5acad0a1270,7860ecfde55e41cfae573100723420a7,2025-09-17 15:23:40,2025-09-18 10:01:12,-18.63,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,5.74,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,nw4,,,,,,,,,,,USD,0,16000003410,3P,Bahrain,,,data_team_push,114.87,1221
55616e02dcc74e6a81619d8c379d21bc,67b943256ed44db799644cd0f75d93e9,2025-09-17 19:00:21,2025-09-18 10:01:06,-15.01,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,1.42,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,d60,,,,,,,,,,,USD,0,5000896261,HB Frames,Saudi Arabia,,,data_team_push,28.32,1221
