"Period","Coupon Code","Number of Uses","Sales Total Amount (USD)","Delivered Orders","Delivered Orders Revenue (USD)","Delivered First Orders","Delivered First Orders Revenue (USD)","Delivered Retention Orders","Delivered Retention Orders Revenue (USD)"
"20 Sep 2025","fxn","2","80.97","0","0.00","0","0.00","0","0.00"
"19 Sep 2025","fxn","9","1295.91","0","0.00","0","0.00","0","0.00"
"19 Sep 2025","df5","4","341.12","0","0.00","0","0.00","0","0.00"
"19 Sep 2025","fuj","4","582.17","0","0.00","0","0.00","0","0.00"
"19 Sep 2025","bbx","1","69.46","0","0.00","0","0.00","0","0.00"
"19 Sep 2025","cnl","1","173.50","0","0.00","0","0.00","0","0.00"
