Date,coupon,country,Usage
18-Sep-2025,U1,JOR,3
18-Sep-2025,u118,JOR,1
18-Sep-2025,U12,JOR,2
18-Sep-2025,U121,JOR,4
18-Sep-2025,U123,JOR,1
18-Sep-2025,U124,JOR,2
18-Sep-2025,U125,JOR,7
18-Sep-2025,u128,JOR,1
18-Sep-2025,U2,JOR,9
18-Sep-2025,u23,JOR,1
18-Sep-2025,U24,JOR,1
18-Sep-2025,U4,JOR,2
18-Sep-2025,U64,JOR,10
