Date,coupon,country,Usage
04-Sep-2025,U121,JOR,10
04-Sep-2025,U124,JOR,2
04-Sep-2025,U2,JOR,7
04-Sep-2025,U23,JOR,1
04-Sep-2025,u44,JOR,2
04-Sep-2025,U64,JOR,1
04-Sep-2025,u7,JOR,1
