Date,Brand,ORDER ID,Market,Coupon Code,Affiliate Orders,Affiliate Revenue,Affiliate Cost,New Customers,New Cust. Revenue,Old Customers,Old Cust. Revenue,CIR,Affiliate ROI
"Sep 5, 2025",wes,WESASSE0466305,ksa,vax5,1,166.30457676685594,19.124773354995906,1,166.30457676685594,0,0,0.11499847885609978,8.695767195767196
"Sep 5, 2025",wes,WESAHDE0466206,ksa,vj33,1,158.09493095044652,0,0,0,1,158.09493095044652,0,-
"Sep 5, 2025",wes,WEKWHDE0285993,kwt,vj33,1,108.68209,11.523809000000002,1,108.68209,0,0,0.10603227265872418,9.431090883231402
"Sep 5, 2025",pk,PKSAHDE0308615,ksa,vq22,1,21.77699756295691,0,0,0,1,21.77699756295691,0,-
"Sep 5, 2025",pk,PKSAHDE0308549,ksa,vq22,1,48.08887246141341,0,0,0,1,48.08887246141341,0,-
"Sep 5, 2025",pk,PKSAHDA0310472,ksa,vav5,1,219.75648090982907,0,0,0,1,219.75648090982907,0,-
"Sep 5, 2025",pk,PKSAHDA0310328,ksa,vq22,1,1002.9188789601932,115.3355379366367,1,1002.9188789601932,0,0,0.11499986724371401,8.695662212207127
"Sep 5, 2025",pk,PKKWSSE0187946,kwt,vq22,1,26.312506,0,0,0,1,26.312506,0,-
"Sep 5, 2025",pk,PKKWHDE0187844,kwt,vq22,1,47.79979599999999,0,0,0,1,47.79979599999999,0,-
"Sep 5, 2025",pk,PKAEHDE0609476,uae,vq22,1,787.3760900257463,0,0,0,1,787.3760900257463,0,-
"Sep 5, 2025",pk,PKAEHDE0609311,uae,vq22,1,282.02342828668736,0,0,0,1,282.02342828668736,0,-
"Sep 5, 2025",pk,PKAEHDE0603254,uae,vq22,1,137.09286936300987,0,0,0,1,137.09286936300987,0,-
"Sep 5, 2025",pb,PBSAHDE0425666,ksa,vbbs,1,263.97086921202236,0,0,0,1,263.97086921202236,0,-
"Sep 5, 2025",pb,PBKWHDE0271424,kwt,vbbs,1,29.58395,0,0,0,1,29.58395,0,-
"Sep 5, 2025",pb,PBKWHDE0270968,kwt,vuv2,1,185.28895,0,0,0,1,185.28895,0,-
"Sep 5, 2025",nb,NBSAHDA0085997,ksa,v2ih,1,203.18806823720521,7.010020308692109,1,203.18806823720521,0,0,0.034500157265674146,28.985375118708454
"Sep 5, 2025",nb,NBSAHDA0085961,ksa,v99n,1,203.18806823720521,7.010020308692109,1,203.18806823720521,0,0,0.034500157265674146,28.985375118708454
"Sep 5, 2025",nb,NBSAHDA0085958,ksa,v2ih,1,130.2492396425668,4.493602761982121,1,130.2492396425668,0,0,0.03450003066669392,28.985481481481482
"Sep 5, 2025",mc,MCSASSE1068536,ksa,vev2n,1,31.051793663688006,0,0,0,1,31.051793663688006,0,-
"Sep 5, 2025",mc,MCSAHDA3337625,ksa,vx4ty,1,87.31569455727036,0,0,0,1,87.31569455727036,0,-
"Sep 5, 2025",mc,MCAESSE1968524,uae,vev2n,1,14.469371314674875,0,0,0,1,14.469371314674875,0,-
"Sep 5, 2025",mc,MCAEHDE1968563,uae,vaak9,1,717.7706552611917,0,1,717.7706552611917,0,0,0,-
"Sep 5, 2025",mc,MCAEHDE1968542,uae,v2t2b,1,130.67353209866303,0,1,130.67353209866303,0,0,0,-
"Sep 5, 2025",hm,HMSAHDE3141979,ksa,vm11,1,106.90647116165702,2,0,0,1,106.90647116165702,0.018707941420830643,53.45323558082851
"Sep 5, 2025",hm,HMSAHDA4724380,ksa,vv4s,1,14.29697969130786,2,0,0,1,14.29697969130786,0.13988968601640672,7.14848984565393
"Sep 5, 2025",hm,HMSAHDA4724374,ksa,vv4s,1,27.49685458976438,2,0,0,1,27.49685458976438,0.0727355921191253,13.74842729488219
"Sep 5, 2025",hm,HMSAHDA4724368,ksa,vv4s,1,27.496854589764375,2,0,0,1,27.496854589764375,0.0727355921191253,13.748427294882188
"Sep 5, 2025",hm,HMKWHDE3500062,kwt,vtbo,1,55.991518,2,0,0,1,55.991518,0.03571969597252212,27.995759
