offer,date,revenue,sale_amount,coupon_code,geo
1334,07-10-2025,0.94809071196439,94.809071196439,m91,kwt
1334,07-10-2025,2.2994737417047,229.94737417047,m91,kwt
1334,07-10-2025,0.8066777316547,16.133554633094,m91,kwt
1334,07-10-2025,2.153,215.3,m99,uae
1334,07-10-2025,2.153,215.3,m99,uae
1334,07-10-2025,2.153,215.3,m33,uae
1334,07-10-2025,4.5783946917055,91.56789383411,m91,uae
1334,07-10-2025,0.36760218576832,36.760218576832,m91,uae
1334,07-10-2025,3.1580943794529,63.161887589058,m91,uae
1334,07-10-2025,4.5783946917055,91.56789383411,m91,uae
1334,07-10-2025,0.36760218576832,36.760218576832,m91,uae
1334,07-10-2025,3.1580943794529,63.161887589058,m91,uae
1334,07-10-2025,2.153,215.3,m33,uae
1334,07-10-2025,1.2299,122.99,m18,uae
1334,07-10-2025,1.2299,122.99,m18,uae
1334,07-11-2025,2.153,215.3,m33,uae
1334,07-11-2025,2.153,215.3,m91,uae
1334,07-11-2025,0.9129,91.29,m33,uae
1334,07-11-2025,1.3325,133.25,m99,uae
1334,07-11-2025,0.8057,80.57,m99,uae
1334,07-11-2025,0.8057,80.57,m99,uae
1334,07-11-2025,22.6215,452.43,m92,uae
1334,07-12-2025,1.02375,20.475,m10,ksa
1334,07-12-2025,1.02375,20.475,m10,ksa
1334,07-12-2025,2.153,215.3,m33,uae
1334,07-12-2025,0.85545934393221,85.545934393221,m89,uae
1334,07-12-2025,1.2172406560678,121.72406560678,m89,uae
1334,07-12-2025,2.2001010416667,220.01010416667,m90,uae
1334,07-12-2025,0.36519895833333,36.519895833333,m90,uae
1334,07-12-2025,2.2001010416667,220.01010416667,m95,uae
1334,07-12-2025,0.36519895833333,36.519895833333,m95,uae
1334,07-12-2025,2.1544869047619,215.44869047619,m33,uae
1334,07-12-2025,0.21806547619048,4.3613095238095,m33,uae
1334,07-12-2025,5.5665,111.33,m33,uae
1334,07-12-2025,2.153,215.3,m99,uae
1334,07-12-2025,2.153,215.3,m99,uae
1334,07-12-2025,0.7646,76.46,m33,qtr
1334,07-12-2025,0.7646,76.46,m33,qtr
