offer,date,revenue,sale_amount,coupon_code,geo
1325,08/23/2025,6.78,135.69,SAHS1,ksa
1325,08/23/2025,0.4,7.9,SAHS1,ksa
1325,08/23/2025,2.96,59.13,SAHS1,ksa
1325,08/23/2025,0.87,17.41,SAHS1,ksa
1325,08/23/2025,0.87,17.41,SAHS1,ksa
1325,08/23/2025,0.87,17.41,SAHS1,ksa
1325,08/23/2025,0.87,17.41,SAHS1,ksa
1325,08/23/2025,0.87,17.41,SAHS1,ksa
1325,08/23/2025,2.7,53.95,WALA2025,ksa
1325,08/23/2025,0.87,17.41,SAHS1,ksa
1260,08/22/2025,2.0,0.0,K123,ksa
1260,08/22/2025,2.0,0.0,K123,ksa
1260,08/22/2025,2.0,0.0,K135,ksa
1260,08/22/2025,2.0,0.0,K135,ksa
1260,08/22/2025,2.0,0.0,K135,ksa
1260,08/22/2025,2.0,0.0,K135,ksa
1260,08/22/2025,2.0,0.0,K135,ksa
1260,08/22/2025,2.0,0.0,K135,ksa
1260,08/22/2025,2.0,0.0,K135,ksa
1260,08/22/2025,2.0,0.0,K137,ksa
1260,08/22/2025,2.0,0.0,K137,ksa
1260,08/22/2025,2.0,0.0,K137,ksa
1260,08/22/2025,2.0,0.0,K137,ksa
1260,08/22/2025,2.0,0.0,K137,ksa
1260,08/22/2025,2.0,0.0,K137,ksa
1260,08/22/2025,2.0,0.0,K137,ksa
1260,08/22/2025,2.0,0.0,K137,ksa
1260,08/22/2025,2.0,0.0,K144,ksa
1260,08/22/2025,2.0,0.0,K144,ksa
1260,08/22/2025,2.0,0.0,K144,ksa
1260,08/22/2025,2.0,0.0,K144,ksa
1260,08/22/2025,2.0,0.0,K144,ksa
1260,08/22/2025,2.0,0.0,K166,ksa
1260,08/22/2025,2.0,0.0,k180,ksa
1260,08/22/2025,2.0,0.0,k180,ksa
1260,08/22/2025,2.0,0.0,K182,ksa
1260,08/22/2025,2.0,0.0,K182,ksa
1260,08/22/2025,2.0,0.0,K182,ksa
1260,08/22/2025,2.0,0.0,K186,ksa
1260,08/22/2025,2.0,0.0,K198,ksa
1260,08/22/2025,2.0,0.0,K198,ksa
1260,08/22/2025,2.0,0.0,K198,ksa
1260,08/22/2025,2.0,0.0,K198,ksa
1260,08/22/2025,2.0,0.0,KA1,ksa
1260,08/22/2025,2.0,0.0,KA1,ksa
1260,08/22/2025,2.0,0.0,KA1,ksa
1260,08/22/2025,2.0,0.0,KA1,ksa
1260,08/22/2025,2.0,0.0,KA1,ksa
1260,08/22/2025,2.0,0.0,KA1,ksa
1260,08/22/2025,2.0,0.0,KA1,ksa
1260,08/22/2025,2.0,0.0,KA1,ksa
1260,08/22/2025,2.0,0.0,KA1,ksa
1260,08/22/2025,2.0,0.0,KA1,ksa
1260,08/22/2025,2.0,0.0,KA1,ksa
1260,08/22/2025,2.0,0.0,KA1,ksa
1260,08/22/2025,2.0,0.0,KA1,ksa
1260,08/22/2025,2.0,0.0,KA1,ksa
1260,08/22/2025,2.0,0.0,KA1,ksa
1260,08/22/2025,2.0,0.0,KA1,ksa
1260,08/22/2025,2.0,0.0,KA1,ksa
1260,08/22/2025,2.0,0.0,KA1,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,Ka12,ksa
1260,08/22/2025,2.0,0.0,KA15,ksa
1260,08/22/2025,2.0,0.0,KA15,ksa
1260,08/22/2025,2.0,0.0,KA15,ksa
1260,08/22/2025,2.0,0.0,Ka16,ksa
1260,08/22/2025,2.0,0.0,Ka17,ksa
1260,08/22/2025,2.0,0.0,KA2,ksa
1260,08/22/2025,2.0,0.0,KA2,ksa
1260,08/22/2025,2.0,0.0,ka37,ksa
1260,08/22/2025,2.0,0.0,KA4,ksa
1260,08/22/2025,2.0,0.0,KA50,ksa
1260,08/22/2025,2.0,0.0,KA50,ksa
1260,08/22/2025,2.0,0.0,KA50,ksa
1260,08/22/2025,2.0,0.0,KA50,ksa
1260,08/22/2025,2.0,0.0,KA59,ksa
1260,08/22/2025,2.0,0.0,KA59,ksa
1260,08/22/2025,2.0,0.0,KA59,ksa
1260,08/22/2025,2.0,0.0,KA61,ksa
1260,08/22/2025,2.0,0.0,KA63,ksa
1260,08/22/2025,2.0,0.0,KA78,ksa
1260,08/22/2025,2.0,0.0,Ka88,ksa
1260,08/22/2025,2.0,0.0,Ka88,ksa
1260,08/22/2025,2.0,0.0,Ka88,ksa
1260,08/22/2025,2.0,0.0,SS25,ksa
1208,08/23/2025,5.0,36.47074573517459,vrq3,ksa
1208,08/23/2025,5.0,72.9388285946384,ve81,ksa
1161,08/23/2025,3.594882209585697,104.19832656376911,vxmx,ksa
1146,08/23/2025,4.0,73.99548532731374,vaak9,qtr
1132,08/23/2025,2.0,28.59395938261572,vgvq,ksa
1132,08/23/2025,2.0,41.57547847278629,vqwt,ksa
1132,08/23/2025,2.0,26.39974979691304,vkku,ksa
1132,08/23/2025,8.0,58.95340536149463,vjoa,ksa
1132,08/23/2025,8.0,113.72609585702662,v01v,ksa
1132,08/23/2025,2.0,100.0868464662874,vgvq,ksa
1132,08/23/2025,2.0,92.17011697806646,vjoa,ksa
1132,08/23/2025,2.0,125.29827199999998,vgvq,kwt
1132,08/23/2025,2.0,19.70447969437756,v8xu,uae
1160,08/23/2025,6.0,137.4842729488219,v8cm,ksa
1130,08/23/2025,3.0,68.19358407798528,vv0t,ksa
1192,08/23/2025,2.14,26.75,dww7,KSA
1192,08/23/2025,3.37,42.16,zz88,UAE
1192,08/23/2025,3.37,42.16,zz88,UAE
1192,08/23/2025,5.05,63.15,zz50,KSA
1192,08/23/2025,12.21,152.61,zz17,KSA
1192,08/23/2025,10.85,135.68,zmm86,KSA
1192,08/23/2025,2.41,30.09,zm66,KSA
1192,08/23/2025,12.21,152.61,zz17,KSA
1192,08/23/2025,4.06,50.77,zmpd,KSA
1192,08/23/2025,6.01,200.34,zz50,UAE
1192,08/23/2025,3.82,127.48,zm66,KSA
1192,08/23/2025,1.67,55.8,zz88,KSA
1192,08/23/2025,1.51,50.26,zz50,KSA
1192,08/23/2025,1.51,50.26,zz50,KSA
1192,08/23/2025,1.01,33.57,zz88,UAE
1192,08/23/2025,6.01,200.34,zz50,UAE
1192,08/23/2025,1.09,36.2,zmm86,UAE
1261,08/22/2025,1.0,0.0,U1,jor
1261,08/22/2025,1.0,0.0,U1,jor
1261,08/22/2025,1.0,0.0,U1,jor
1261,08/22/2025,1.0,0.0,U1,jor
1261,08/22/2025,1.0,0.0,U1,jor
1261,08/22/2025,1.0,0.0,U1,jor
1261,08/22/2025,1.0,0.0,U1,jor
1261,08/22/2025,1.0,0.0,U1,jor
1261,08/22/2025,1.0,0.0,U1,jor
1261,08/22/2025,1.0,0.0,U118,jor
1261,08/22/2025,1.0,0.0,U121,jor
1261,08/22/2025,1.0,0.0,U121,jor
1261,08/22/2025,1.0,0.0,u124,jor
1261,08/22/2025,1.0,0.0,u124,jor
1261,08/22/2025,1.0,0.0,u124,jor
1261,08/22/2025,1.0,0.0,u124,jor
1261,08/22/2025,1.0,0.0,U125,jor
1261,08/22/2025,1.0,0.0,U125,jor
1261,08/22/2025,1.0,0.0,U125,jor
1261,08/22/2025,1.0,0.0,U125,jor
1261,08/22/2025,1.0,0.0,U125,jor
1261,08/22/2025,1.0,0.0,U2,jor
1261,08/22/2025,1.0,0.0,U2,jor
1261,08/22/2025,1.0,0.0,U87,jor
