offer,affiliate_id,date,status,payout,revenue,sale amount,coupon,geo
1256,8486,09-17-2025,pending,0.65,0.77,7.66,SAHS,no-geo
1256,8486,09-17-2025,pending,0.69,0.81,8.13,SAHS15,no-geo
1256,8486,09-17-2025,pending,0.37,0.43,4.3,SAHS,no-geo
1256,8486,09-17-2025,pending,2.01,2.37,23.66,SAHS,no-geo
1256,8486,09-17-2025,pending,0.91,1.08,10.75,SAHS,no-geo
1256,8486,09-17-2025,pending,2.56,3.01,30.11,SAHS,no-geo
1256,6887,09-17-2025,pending,0.81,1.08,10.75,D26,no-geo
1256,6887,09-17-2025,pending,1.0,1.33,13.33,D26,no-geo
1256,6887,09-16-2025,pending,2.54,3.39,33.92,D26,no-geo
1256,2345,09-16-2025,pending,1.01,1.12,11.18,D5,no-geo
1256,6887,09-16-2025,pending,1.03,1.38,13.76,D26,no-geo
1256,6887,09-16-2025,pending,1.48,1.98,19.78,D26,no-geo
1256,8486,09-16-2025,pending,0.37,0.43,4.3,SAHS,no-geo
1256,6887,09-16-2025,pending,2.26,3.01,30.11,D26,no-geo
1256,8486,09-16-2025,pending,0.48,0.56,5.59,SAHS,no-geo
1256,8486,09-16-2025,pending,2.56,3.01,30.11,SAHS,no-geo
1256,8486,09-16-2025,pending,2.42,2.84,28.43,SAHS15,no-geo
1256,8486,09-16-2025,pending,2.56,3.01,30.11,SAHS,no-geo
1256,6887,09-16-2025,pending,0.81,1.08,10.75,D26,no-geo
1256,6887,09-16-2025,pending,0.81,1.08,10.75,D26,no-geo
1256,8486,09-16-2025,pending,2.42,2.84,28.43,SAHS15,no-geo
1256,8486,09-16-2025,pending,2.42,2.84,28.43,SAHS15,no-geo
1256,8486,09-16-2025,pending,2.42,2.84,28.43,SAHS15,no-geo
1256,8486,09-16-2025,pending,0.77,0.9,9.03,SAHS,no-geo
