,date,order id,amount,coupon,country,currency,customer type
0,2025-08-31,DZ1161902940,0,gy38,SAU,SAR,returning
1,2025-08-31,DZ1162030265,0,GY96,SAU,SAR,new
2,2025-08-31,DZ1161949481,0,sd5,SAU,SAR,returning
3,2025-08-31,DZ1161706337,0,TDD25,SAU,SAR,returning
4,2025-08-31,DZ1162032553,0,GY45,SAU,SAR,new
5,2025-08-31,DZ1161898727,0,GY45,SAU,SAR,returning
6,2025-08-31,DZ1161999553,0,TDD26,SAU,SAR,returning
7,2025-08-31,DZ1162114030,0,GY6,SAU,SAR,returning
8,2025-08-31,DZ1161791004,0,SD90,SAU,SAR,returning
9,2025-08-31,DZ1162233754,0,SD90,SAU,SAR,returning
10,2025-08-31,DZ1161926436,0,TDD40,SAU,SAR,returning
11,2025-08-31,DZ1161993118,0,GY39,SAU,SAR,returning
12,2025-08-31,DZ1162139330,0,GY39,SAU,SAR,returning
13,2025-08-31,DZ1161886693,0,TDD10,SAU,SAR,returning
14,2025-08-31,DZ1161716281,0,sd35,SAU,SAR,returning
15,2025-08-31,DZ1161841439,0,SD58,SAU,SAR,returning
16,2025-08-31,DZ1161919968,0,gy10,SAU,SAR,returning
17,2025-08-31,DZ1161717744,0,sd36,SAU,SAR,returning
18,2025-08-31,DZ1162214416,0,SD57,SAU,SAR,returning
19,2025-08-31,DZ1161774207,0,SD20,SAU,SAR,returning
20,2025-08-31,DZ1161869852,0,SD90,SAU,SAR,new
21,2025-08-31,DZ1162131443,0,TDD32,SAU,SAR,returning
22,2025-08-31,DZ1161863043,0,sd90,SAU,SAR,returning
23,2025-08-31,DZ1161686273,0,TDD39,SAU,SAR,returning
24,2025-08-31,DZ1162087542,0,GY39,SAU,SAR,returning
25,2025-08-31,DZ1161966025,0,SD9,SAU,SAR,returning
26,2025-08-31,DZ1162151793,0,SD21,SAU,SAR,returning
27,2025-08-31,DZ1162117374,0,TDD39,SAU,SAR,returning
28,2025-08-31,DZ1162154983,0,GY45,SAU,SAR,returning
29,2025-08-31,DZ1162000620,0,SD22,SAU,SAR,returning
30,2025-08-31,DZ1162222457,0,SD35,SAU,SAR,returning
31,2025-08-31,DZ1161900553,0,sd90,SAU,SAR,returning
32,2025-08-31,DZ1162221049,0,sd90,SAU,SAR,returning
33,2025-08-31,DZ1161798396,0,SD11,SAU,SAR,returning
34,2025-08-31,DZ1161935852,0,SD33,SAU,SAR,returning
35,2025-08-31,DZ1162132081,0,GY96,SAU,SAR,new
36,2025-08-31,DZ1161695216,0,TDD39,SAU,SAR,new
37,2025-08-31,DZ1162075002,0,sd38,SAU,SAR,returning
38,2025-08-31,DZ1161928163,0,gy6,SAU,SAR,returning
39,2025-08-31,DZ1161902654,0,GY30,SAU,SAR,returning
40,2025-08-31,DZ1162108882,0,gy33,SAU,SAR,returning
41,2025-08-31,DZ1161890873,0,gy45,SAU,SAR,returning
42,2025-08-31,DZ1161912774,0,SD7,SAU,SAR,returning
43,2025-08-31,DZ1161883910,0,GY45,SAU,SAR,returning
44,2025-08-31,DZ1162029253,0,GY54,SAU,SAR,returning
45,2025-08-31,DZ1161812366,0,GY45,SAU,SAR,returning
46,2025-08-31,DZ1162234249,0,GY45,SAU,SAR,returning
47,2025-08-31,DZ1162009398,0,GY6,SAU,SAR,returning
48,2025-08-31,DZ1161870699,0,GY45,SAU,SAR,new
49,2025-08-31,DZ1161685140,0,SD90,SAU,SAR,returning
50,2025-08-31,DZ1161966630,0,SD22,SAU,SAR,new
51,2025-08-31,DZ1162086398,0,SD90,SAU,SAR,returning
52,2025-08-31,DZ1161882370,0,SD77,SAU,SAR,returning
53,2025-08-31,DZ1162126845,0,GY33,SAU,SAR,returning
54,2025-08-31,DZ1162099928,0,SD99,SAU,SAR,returning
55,2025-08-31,DZ1161715016,0,GY14,SAU,SAR,returning
56,2025-08-31,DZ1162066730,0,GY96,SAU,SAR,new
