"Period","Coupon Code","Number of Uses","Sales Total Amount (USD)","Delivered Orders","Delivered Orders Revenue (USD)","Delivered First Orders","Delivered First Orders Revenue (USD)","Delivered Retention Orders","Delivered Retention Orders Revenue (USD)"
"23 Sep 2025","fxn","5","578.48","0","0.00","0","0.00","0","0.00"
"22 Sep 2025","fxn","9","1442.03","0","0.00","0","0.00","0","0.00"
"22 Sep 2025","fuj","7","602.59","0","0.00","0","0.00","0","0.00"
"22 Sep 2025","cnl","4","351.58","0","0.00","0","0.00","0","0.00"
"22 Sep 2025","cr5","2","107.38","0","0.00","0","0.00","0","0.00"
"22 Sep 2025","ost","2","91.43","0","0.00","0","0.00","0","0.00"
"22 Sep 2025","urpay1","2","182.28","0","0.00","0","0.00","0","0.00"
"22 Sep 2025","df5","1","224.76","0","0.00","0","0.00","0","0.00"
"22 Sep 2025","qqq","1","48.12","0","0.00","0","0.00","0","0.00"
