Date,coupon,country,Usage
28-Aug-2025,U1,JOR,13
28-Aug-2025,U10,JOR,1
28-Aug-2025,U121,JOR,2
28-Aug-2025,U124,JOR,4
28-Aug-2025,U125,JOR,1
28-Aug-2025,U127,JOR,1
28-Aug-2025,U2,JOR,7
28-Aug-2025,u64,JOR,1
