Date,coupon,country,Usage
31-Aug-2025,U1,JOR,6
31-Aug-2025,u118,JOR,1
31-Aug-2025,U121,JOR,7
31-Aug-2025,U124,JOR,14
31-Aug-2025,U125,JOR,2
31-Aug-2025,U2,JOR,4
31-Aug-2025,U44,JOR,1
