egy_date,affiliate_name,Coupon Code,gmv_tag_usd,GMV_USD,Orders,AOV_USD,Fully Delivered Orders,Coupon_EGP,BPO_EGP
"Sep 1, 2025",DigiZag,DD85,4.75 - 14.25,281.84343200225476,36,7.828984222284855,0,695.7300000000001,19.325833333333335
"Sep 1, 2025",DigiZag,js6,4.75 - 14.25,143.12941800114507,16,8.945588625071567,1,336.57000000000005,21.035625000000003
"Sep 1, 2025",DigiZag,RF3,4.75 - 14.25,111.94101800089553,13,8.610847538530425,0,264.37,20.336153846153845
"Sep 1, 2025",DigiZag,DD85,14.26 - 23.85,214.49441000171595,12,17.874534166809664,0,408.09999999999997,34.00833333333333
"Sep 1, 2025",DigiZag,jc3,14.26 - 23.85,172.08436600137668,10,17.208436600137667,0,249.98999999999995,24.998999999999995
"Sep 1, 2025",DigiZag,DD87,4.75 - 14.25,84.4616480006757,10,8.446164800067569,1,265.62,26.562
"Sep 1, 2025",DigiZag,jc3,4.75 - 14.25,85.98213400068786,10,8.598213400068786,0,222.36,22.236
"Sep 1, 2025",DigiZag,DD85,23.86 - 37.24,196.6123740015729,7,28.0874820002247,0,254.80999999999997,36.40142857142857
"Sep 1, 2025",DigiZag,RF3,14.26 - 23.85,126.28603400101031,7,18.04086200014433,0,193.51,27.64428571428571
"Sep 1, 2025",DigiZag,jc3,23.86 - 37.24,178.24253000142596,6,29.707088333570994,0,174.99999999999997,29.16666666666666
"Sep 1, 2025",DigiZag,DD86,4.75 - 14.25,53.74107400042993,6,8.956845666738323,0,137.16,22.86
"Sep 1, 2025",DigiZag,DD87,14.26 - 23.85,91.4108520007313,5,18.28217040014626,0,149.98,29.996
"Sep 1, 2025",DigiZag,DD86,23.86 - 37.24,118.67660000094942,4,29.669150000237355,0,100,25
"Sep 1, 2025",DigiZag,DD87,37.25 - 59.40,172.28686400137826,4,43.071716000344566,0,119.91,29.9775
"Sep 1, 2025",DigiZag,RF3,23.86 - 37.24,106.7376640008539,4,26.684416000213474,0,100.00999999999999,25.002499999999998
"Sep 1, 2025",DigiZag,DD85,59.41 - 72.00,184.73256000147788,3,61.577520000492626,0,110.00000000000001,36.66666666666667
"Sep 1, 2025",DigiZag,DD85,Above 110.01,654.9152000052393,3,218.3050666684131,0,75,25
"Sep 1, 2025",DigiZag,DD87,23.86 - 37.24,80.73140000064586,3,26.910466666881955,0,75,25
"Sep 1, 2025",DigiZag,DD85,37.25 - 59.40,137.48440000109989,3,45.82813333369996,0,75,25
