Date,coupon,country,Usage
24-Aug-2025,U1,JOR,2
24-Aug-2025,U118,JOR,2
24-Aug-2025,U121,JOR,8
24-Aug-2025,U124,JOR,2
24-Aug-2025,U125,JOR,1
24-Aug-2025,U44,JOR,1
24-Aug-2025,U87,JOR,1
