,date,order id,amount,coupon,country,currency,customer type
0,2025-08-25,DZ1158057318,0,SD37,SAU,SAR,returning
1,2025-08-25,DZ1157469159,0,TDD27,SAU,SAR,returning
2,2025-08-25,DZ1157648877,0,GY35,SAU,SAR,new
3,2025-08-25,DZ1157908829,0,TDD39,SAU,SAR,returning
4,2025-08-25,DZ1157921699,0,TDD39,SAU,SAR,returning
5,2025-08-25,DZ1157793472,0,SD90,SAU,SAR,new
6,2025-08-25,DZ1157660130,0,GY5,SAU,SAR,returning
7,2025-08-25,DZ1157938870,0,GY96,SAU,SAR,new
8,2025-08-25,DZ1157705923,0,SD22,SAU,SAR,returning
9,2025-08-25,DZ1157364285,0,TDD40,SAU,SAR,returning
10,2025-08-25,DZ1158042259,0,TDD24,SAU,SAR,returning
11,2025-08-25,DZ1157661230,0,TDD29,SAU,SAR,returning
12,2025-08-25,DZ1157556609,0,TDD39,SAU,SAR,returning
13,2025-08-25,DZ1157395580,0,GY45,SAU,SAR,returning
14,2025-08-25,DZ1157767501,0,GY39,SAU,SAR,returning
15,2025-08-25,DZ1157539625,0,GY45,SAU,SAR,returning
16,2025-08-25,DZ1157401421,0,SD33,SAU,SAR,returning
17,2025-08-25,DZ1157496010,0,GY45,SAU,SAR,returning
18,2025-08-25,DZ1157955887,0,GY39,SAU,SAR,returning
19,2025-08-25,DZ1158043051,0,sd50,SAU,SAR,returning
20,2025-08-25,DZ1157832544,0,GY10,SAU,SAR,returning
21,2025-08-25,DZ1157372282,0,SD80,SAU,SAR,returning
22,2025-08-25,DZ1157718716,0,SD89,SAU,SAR,returning
23,2025-08-25,DZ1157388111,0,TDD40,SAU,SAR,returning
24,2025-08-25,DZ1158035439,0,gy39,SAU,SAR,returning
25,2025-08-25,DZ1157380444,0,sd90,SAU,SAR,returning
26,2025-08-25,DZ1157773738,0,SD22,SAU,SAR,returning
27,2025-08-25,DZ1157391587,0,TDD38,SAU,SAR,returning
28,2025-08-25,DZ1157865390,0,sd33,SAU,SAR,new
