,date,order id,amount,coupon,country,currency,customer type
0,2025-10-04,DZ1185696996,0,TDD48,SAU,SAR,returning
1,2025-10-04,DZ1185610657,0,sd51,SAU,SAR,returning
2,2025-10-04,DZ1185537243,0,GY33,SAU,SAR,returning
3,2025-10-04,DZ1185837411,0,Gy5,SAU,SAR,returning
4,2025-10-04,DZ1185929976,0,GY45,SAU,SAR,returning
5,2025-10-04,DZ1186160613,0,SD98,SAU,SAR,returning
6,2025-10-04,DZ1185785986,0,SD67,SAU,SAR,returning
7,2025-10-04,DZ1186075715,0,Gy33,SAU,SAR,returning
8,2025-10-04,DZ1185817732,0,GY33,SAU,SAR,returning
9,2025-10-04,DZ1186034234,0,GY96,SAU,SAR,new
10,2025-10-04,DZ1185994535,0,GY45,SAU,SAR,returning
11,2025-10-04,DZ1185809911,0,SD22,SAU,SAR,returning
12,2025-10-04,DZ1185956145,0,GY96,SAU,SAR,new
13,2025-10-04,DZ1185611196,0,TDD39,SAU,SAR,returning
14,2025-10-04,DZ1185993556,0,GY45,SAU,SAR,returning
15,2025-10-04,DZ1185961876,0,SD11,SAU,SAR,returning
16,2025-10-04,DZ1185984569,0,TDD9,SAU,SAR,returning
17,2025-10-04,DZ1185952218,0,TDD40,SAU,SAR,returning
18,2025-10-04,DZ1185575435,0,GY96,SAU,SAR,new
19,2025-10-04,DZ1186147853,0,GY96,SAU,SAR,new
20,2025-10-04,DZ1185733241,0,sd23,SAU,SAR,returning
21,2025-10-04,DZ1186024994,0,gy15,SAU,SAR,returning
22,2025-10-04,DZ1185765405,0,GY38,SAU,SAR,returning
23,2025-10-04,DZ1185717291,0,GY36,SAU,SAR,returning
24,2025-10-04,DZ1185958279,0,sd13,SAU,SAR,returning
25,2025-10-04,DZ1185844517,0,GY36,SAU,SAR,returning
26,2025-10-04,DZ1186152099,0,GY36,SAU,SAR,returning
27,2025-10-04,DZ1185943638,0,SD86,SAU,SAR,returning
28,2025-10-04,DZ1185778132,0,GY96,SAU,SAR,new
29,2025-10-04,DZ1185848521,0,Gy96,SAU,SAR,new
30,2025-10-04,DZ1185577184,0,GY96,SAU,SAR,new
31,2025-10-04,DZ1185591330,0,GY35,SAU,SAR,new
32,2025-10-04,DZ1185798009,0,GY96,SAU,SAR,new
33,2025-10-04,DZ1186024972,0,Gy5,SAU,SAR,returning
34,2025-10-04,DZ1185630578,0,SD56,SAU,SAR,returning
35,2025-10-04,DZ1186090807,0,TDD14,SAU,SAR,returning
36,2025-10-04,DZ1185905523,0,SD44,SAU,SAR,returning
37,2025-10-04,DZ1186132629,0,SD55,SAU,SAR,returning
38,2025-10-04,DZ1186140516,0,sd75,SAU,SAR,returning
39,2025-10-04,DZ1185554524,0,GY40,SAU,SAR,returning
40,2025-10-04,DZ1185668044,0,TDD40,SAU,SAR,returning
41,2025-10-04,DZ1185878826,0,SD11,SAU,SAR,returning
42,2025-10-04,DZ1185849478,0,Gy5,SAU,SAR,returning
43,2025-10-04,DZ1185763623,0,TDD40,SAU,SAR,returning
44,2025-10-04,DZ1185829458,0,sd52,SAU,SAR,returning
45,2025-10-04,DZ1185946487,0,SD7,SAU,SAR,new
