Date,coupon,country,Usage
09-Oct-2025,u1,JOR,7
09-Oct-2025,u118,JOR,4
09-Oct-2025,u12,JOR,5
09-Oct-2025,u121,JOR,2
09-Oct-2025,u124,JOR,3
09-Oct-2025,u125,JOR,14
09-Oct-2025,u2,JOR,5
09-Oct-2025,u23,JOR,1
09-Oct-2025,u44,JOR,1
09-Oct-2025,u64,JOR,3
