Date,Brand,ORDER ID,Market,Coupon Code,Affiliate Orders,Affiliate Revenue,Affiliate Cost,New Customers,New Cust. Revenue,Old Customers,Old Cust. Revenue,CIR,Affiliate ROI
"Oct 10, 2025",vs,VSSASSA0736239,ksa,vs77,1,182.34840292445136,5,0,0,1,182.34840292445136,0.0274200372463451,36.46968058489027
"Oct 10, 2025",pb,PBKWHDE0272795,kwt,vbbs,1,215.80712999999997,0,0,0,1,215.80712999999997,0,-
"Oct 10, 2025",mc,MCSAHDA3348236,ksa,vll1x,1,40.6381462225832,0,0,0,1,40.6381462225832,0,-
"Oct 10, 2025",mc,MCQAHDE0205625,qat,vev2n,1,83.61489841986455,0,0,0,1,83.61489841986455,0,-
"Oct 10, 2025",mc,MCKWHDE0914633,kwt,vev2n,1,50.153400000000005,4,1,50.153400000000005,0,0,0.07975531070675168,12.538350000000001
"Oct 10, 2025",mc,MCKWHDA0932018,kwt,vaak9,1,29.79702,4,1,29.79702,0,0,0.13424161208067115,7.449255
"Oct 10, 2025",mc,MCAEHDE1978142,uae,v2t2b,1,30.33531600365421,0,1,30.33531600365421,0,0,0,-
"Oct 10, 2025",mc,MCAEHDE1978088,uae,vx4ty,1,82.83885225479618,0,0,0,1,82.83885225479618,0,-
"Oct 10, 2025",mc,MCAEHDE1978067,uae,vx4ty,1,92.87076820862063,0,0,0,1,92.87076820862063,0,-
"Oct 10, 2025",mc,MCAEHDE1977998,uae,vev2n,1,312.68270575533626,0,0,0,1,312.68270575533626,0,-
"Oct 10, 2025",mc,MCAEHDE1977887,uae,vaak9,1,58.337564986296876,0,0,0,1,58.337564986296876,0,-
"Oct 10, 2025",hm,HMSASSE3182305,ksa,vv4s,1,17.596282696994287,2,0,0,1,17.596282696994287,0.11366036988833048,8.798141348497143
"Oct 10, 2025",hm,HMSAHDE3183253,ksa,v5ng,1,70.1721007311128,8,1,70.1721007311128,0,0,0.1140054226202319,8.7715125913891
"Oct 10, 2025",hm,HMSAHDE3182410,ksa,vgvq,1,66.65444191714043,8,1,66.65444191714043,0,0,0.12002200858488879,8.331805239642554
"Oct 10, 2025",hm,HMSAHDE3181735,ksa,vgvq,1,43.77235093419977,2,0,0,1,43.77235093419977,0.04569094319394621,21.886175467099886
"Oct 10, 2025",hm,HMSAHDE3181417,ksa,vtbo,1,135.72411210398027,2,0,0,1,135.72411210398027,0.014735775161805959,67.86205605199014
"Oct 10, 2025",hm,HMSAHDE3181237,ksa,vb3j,1,133.08786515028413,2,0,0,1,133.08786515028413,0.015027666104205521,66.54393257514207
"Oct 10, 2025",hm,HMSAHDA4773511,ksa,v288,1,61.1502778229081,8,1,61.1502778229081,0,0,0.13082524372445356,7.643784727863513
"Oct 10, 2025",hm,HMSAHDA4772554,ksa,v5ng,1,195.77728513403707,2,0,0,1,195.77728513403707,0.010215689724324857,97.88864256701854
"Oct 10, 2025",hm,HMSAHDA4767844,ksa,vgvq,1,32.77733712428914,2,0,0,1,32.77733712428914,0.06101776945504005,16.38866856214457
"Oct 10, 2025",hm,HMSAHDA4685355,ksa,vm11,1,76.55235093419972,8,1,76.55235093419972,0,0,0.10450364884125334,9.569043866774965
"Oct 10, 2025",hm,HMKWHDE3550597,kwt,vwi9,1,143.186318,2,0,0,1,143.186318,0.013967814997519526,71.593159
"Oct 10, 2025",hm,HMKWHDE3550546,kwt,vwi9,1,121.387618,2,0,0,1,121.387618,0.016476145038120775,60.693809
"Oct 10, 2025",hm,HMKWHDE3550438,kwt,vgvq,1,122.94466800000001,2,0,0,1,122.94466800000001,0.01626748058728338,61.472334000000004
