,date,order id,amount,coupon,country,currency,customer type
0,2025-09-27,DZ1180937813,0,Gy5,SAU,SAR,new
1,2025-09-27,DZ1180782570,0,GY1,SAU,SAR,returning
2,2025-09-27,DZ1180841882,0,SD147,SAU,SAR,new
3,2025-09-27,DZ1180587551,0,TDD40,SAU,SAR,returning
4,2025-09-27,DZ1181061970,0,TDD40,SAU,SAR,returning
5,2025-09-27,DZ1181291562,0,TDD39,SAU,SAR,returning
6,2025-09-27,DZ1180979536,0,SD22,SAU,SAR,returning
7,2025-09-27,DZ1180635368,0,TDD39,SAU,SAR,returning
8,2025-09-27,DZ1180712863,0,GY36,SAU,SAR,returning
9,2025-09-27,DZ1180670205,0,GY36,SAU,SAR,returning
10,2025-09-27,DZ1181070055,0,sd53,SAU,SAR,returning
11,2025-09-27,DZ1180923029,0,GY36,SAU,SAR,returning
12,2025-09-27,DZ1180723830,0,SD11,SAU,SAR,returning
13,2025-09-27,DZ1181224902,0,TDD1,SAU,SAR,returning
14,2025-09-27,DZ1181061321,0,TDD39,SAU,SAR,returning
15,2025-09-27,DZ1180874629,0,SD22,SAU,SAR,new
16,2025-09-27,DZ1181020808,0,GY96,SAU,SAR,new
17,2025-09-27,DZ1180934777,0,GY96,SAU,SAR,new
18,2025-09-27,DZ1181191748,0,GY33,SAU,SAR,returning
19,2025-09-27,DZ1180916616,0,sd184,SAU,SAR,returning
20,2025-09-27,DZ1181145790,0,SD184,SAU,SAR,returning
21,2025-09-27,DZ1181022029,0,GY30,SAU,SAR,new
22,2025-09-27,DZ1181144041,0,gy11,SAU,SAR,returning
23,2025-09-27,DZ1180812479,0,gy10,SAU,SAR,returning
24,2025-09-27,DZ1181060870,0,SD20,SAU,SAR,returning
25,2025-09-27,DZ1180902712,0,GY8,SAU,SAR,returning
26,2025-09-27,DZ1181189757,0,gy6,SAU,SAR,returning
27,2025-09-27,DZ1181064555,0,SD22,SAU,SAR,returning
28,2025-09-27,DZ1181084883,0,TDD39,SAU,SAR,returning
29,2025-09-27,DZ1180941564,0,GY96,SAU,SAR,returning
30,2025-09-27,DZ1180986433,0,SD91,SAU,SAR,returning
31,2025-09-27,DZ1181119863,0,TDD39,SAU,SAR,returning
32,2025-09-27,DZ1180855313,0,SD184,SAU,SAR,returning
33,2025-09-27,DZ1180645785,0,sd3,SAU,SAR,returning
34,2025-09-27,DZ1181130863,0,SD184,SAU,SAR,returning
35,2025-09-27,DZ1180936471,0,GY33,SAU,SAR,new
36,2025-09-27,DZ1180727229,0,SD15,SAU,SAR,returning
37,2025-09-27,DZ1181094002,0,TDD43,SAU,SAR,returning
38,2025-09-27,DZ1180941542,0,SD99,SAU,SAR,returning
39,2025-09-27,DZ1180635082,0,SD44,SAU,SAR,returning
40,2025-09-27,DZ1181176172,0,GY36,SAU,SAR,returning
41,2025-09-27,DZ1180993638,0,TDD40,SAU,SAR,returning
42,2025-09-27,DZ1180627866,0,SD11,SAU,SAR,returning
43,2025-09-27,DZ1180831355,0,SD184,SAU,SAR,returning
44,2025-09-27,DZ1180954456,0,GY8,SAU,SAR,returning
45,2025-09-27,DZ1180647105,0,SD22,SAU,SAR,returning
46,2025-09-27,DZ1181008125,0,GY25,SAU,SAR,returning
47,2025-09-27,DZ1180930014,0,GY96,SAU,SAR,new
48,2025-09-27,DZ1181282168,0,SD11,SAU,SAR,returning
49,2025-09-27,DZ1181068999,0,SD59,SAU,SAR,returning
50,2025-09-27,DZ1180658633,0,TDD9,SAU,SAR,returning
51,2025-09-27,DZ1180831608,0,GY96,SAU,SAR,new
52,2025-09-27,DZ1181096829,0,SD184,SAU,SAR,returning
53,2025-09-27,DZ1180664419,0,sd81,SAU,SAR,returning
54,2025-09-27,DZ1180725733,0,gy5,SAU,SAR,returning
55,2025-09-27,DZ1180826240,0,GY5,SAU,SAR,returning
56,2025-09-27,DZ1180701203,0,SD184,SAU,SAR,returning
57,2025-09-27,DZ1181131908,0,GY25,SAU,SAR,returning
