,date,order id,amount,coupon,country,currency,customer type
0,2025-09-22,DZ1176991343,0,sd19,SAU,SAR,returning
1,2025-09-22,DZ1176932152,0,TDD39,SAU,SAR,returning
2,2025-09-22,DZ1177203709,0,gy37,SAU,SAR,returning
3,2025-09-22,DZ1177244849,0,SD51,SAU,SAR,returning
4,2025-09-22,DZ1176687864,0,GY5,SAU,SAR,returning
5,2025-09-22,DZ1177404833,0,GY33,SAU,SAR,returning
6,2025-09-22,DZ1177043351,0,SD22,SAU,SAR,returning
7,2025-09-22,DZ1176717300,0,GY37,SAU,SAR,returning
8,2025-09-22,DZ1176996711,0,sD11,SAU,SAR,returning
9,2025-09-22,DZ1177372460,0,GY33,SAU,SAR,returning
10,2025-09-22,DZ1176953536,0,GY33,SAU,SAR,returning
11,2025-09-22,DZ1177398816,0,SD22,SAU,SAR,returning
12,2025-09-22,DZ1177472637,0,SD11,SAU,SAR,returning
13,2025-09-22,DZ1177287386,0,SD22,SAU,SAR,returning
14,2025-09-22,DZ1176720952,0,GY33,SAU,SAR,returning
15,2025-09-22,DZ1177084172,0,GY5,SAU,SAR,returning
16,2025-09-22,DZ1176969871,0,SD22,SAU,SAR,returning
17,2025-09-22,DZ1177389444,0,SD11,SAU,SAR,returning
18,2025-09-22,DZ1177223223,0,gy1,SAU,SAR,returning
19,2025-09-22,DZ1177246939,0,gy34,SAU,SAR,returning
20,2025-09-22,DZ1176709094,0,SD184,SAU,SAR,returning
21,2025-09-22,DZ1176814881,0,GY96,SAU,SAR,new
22,2025-09-22,DZ1177416229,0,TDD40,SAU,SAR,returning
23,2025-09-22,DZ1177120263,0,GY96,SAU,SAR,new
24,2025-09-22,DZ1176678679,0,SD184,SAU,SAR,returning
25,2025-09-22,DZ1176770441,0,GY37,SAU,SAR,returning
26,2025-09-22,DZ1177451341,0,Gy30,SAU,SAR,returning
27,2025-09-22,DZ1176851544,0,SD11,SAU,SAR,returning
28,2025-09-22,DZ1176868495,0,TDD40,SAU,SAR,returning
29,2025-09-22,DZ1177210595,0,TDD39,SAU,SAR,returning
30,2025-09-22,DZ1177347534,0,GY96,SAU,SAR,new
31,2025-09-22,DZ1177451330,0,GY96,SAU,SAR,new
32,2025-09-22,DZ1176865998,0,GY37,SAU,SAR,returning
33,2025-09-22,DZ1176873137,0,SD22,SAU,SAR,returning
34,2025-09-22,DZ1176894224,0,SD56,SAU,SAR,returning
35,2025-09-22,DZ1177483439,0,SD44,SAU,SAR,new
36,2025-09-22,DZ1176817950,0,GY33,SAU,SAR,new
37,2025-09-22,DZ1177313126,0,GY96,SAU,SAR,new
38,2025-09-22,DZ1177306515,0,GY96,SAU,SAR,new
39,2025-09-22,DZ1177163581,0,Gy5,SAU,SAR,returning
40,2025-09-22,DZ1177381953,0,GY31,SAU,SAR,returning
41,2025-09-22,DZ1176867571,0,GY37,SAU,SAR,returning
42,2025-09-22,DZ1177114213,0,GY11,SAU,SAR,returning
43,2025-09-22,DZ1177363891,0,SD184,SAU,SAR,returning
44,2025-09-22,DZ1177453266,0,GY37,SAU,SAR,returning
