,date,order id,amount,coupon,country,currency,customer type
0,2025-07-17,DZ1129157887,0,GY39,SAU,SAR,new
1,2025-07-17,DZ1129161858,0,GY36,SAU,SAR,new
2,2025-07-17,DZ1129225460,0,GY36,SAU,SAR,returning
3,2025-07-17,DZ1129048437,0,SD90,SAU,SAR,new
4,2025-07-17,DZ1128841175,0,GY39,SAU,SAR,returning
5,2025-07-17,DZ1129268965,0,SD90,SAU,SAR,returning
6,2025-07-17,DZ1128854199,0,sd6,SAU,SAR,returning
7,2025-07-17,DZ1128839635,0,SD22,SAU,SAR,returning
8,2025-07-17,DZ1129035468,0,GY39,SAU,SAR,returning
9,2025-07-17,DZ1129040066,0,SD11,SAU,SAR,returning
10,2025-07-17,DZ1128776583,0,SD11,SAU,SAR,returning
11,2025-07-17,DZ1129162980,0,GY36,SAU,SAR,returning
12,2025-07-17,DZ1128573094,0,SD7,SAU,SAR,returning
13,2025-07-17,DZ1128887947,0,gy15,SAU,SAR,returning
14,2025-07-17,DZ1128960052,0,GY45,SAU,SAR,returning
15,2025-07-17,DZ1128730119,0,TDD4,SAU,SAR,returning
16,2025-07-17,DZ1128837534,0,TDD39,SAU,SAR,returning
17,2025-07-17,DZ1129202173,0,GY39,SAU,SAR,returning
18,2025-07-17,DZ1129278942,0,SD80,SAU,SAR,returning
19,2025-07-17,DZ1129103536,0,tDD44,SAU,SAR,returning
20,2025-07-17,DZ1128598515,0,SD37,SAU,SAR,returning
21,2025-07-17,DZ1128908902,0,TDD39,SAU,SAR,new
22,2025-07-17,DZ1129016867,0,TDD37,SAU,SAR,returning
23,2025-07-17,DZ1128936094,0,GY36,SAU,SAR,returning
24,2025-07-17,DZ1129267931,0,SD66,SAU,SAR,returning
25,2025-07-17,DZ1129057479,0,SD6,SAU,SAR,returning
26,2025-07-17,DZ1129076036,0,GY39,SAU,SAR,returning
27,2025-07-17,DZ1128933399,0,TDD39,SAU,SAR,new
28,2025-07-17,DZ1129067324,0,TDD9,SAU,SAR,returning
29,2025-07-17,DZ1129191140,0,SD90,SAU,SAR,returning
30,2025-07-17,DZ1128717381,0,Gy5,SAU,SAR,returning
31,2025-07-17,DZ1128552480,0,TDD36,SAU,SAR,returning
32,2025-07-17,DZ1128576262,0,TDD46,SAU,SAR,returning
33,2025-07-17,DZ1128787407,0,TDD39,SAU,SAR,returning
34,2025-07-17,DZ1128854133,0,TDD37,SAU,SAR,returning
35,2025-07-17,DZ1128911179,0,SD90,SAU,SAR,returning
36,2025-07-17,DZ1128760160,0,SD22,SAU,SAR,returning
37,2025-07-17,DZ1128747972,0,TDD39,SAU,SAR,returning
38,2025-07-17,DZ1128721000,0,SD1,SAU,SAR,returning
39,2025-07-17,DZ1129199511,0,GY36,SAU,SAR,returning
40,2025-07-17,DZ1129082361,0,GY45,SAU,SAR,returning
41,2025-07-17,DZ1128862108,0,SD38,SAU,SAR,returning
42,2025-07-17,DZ1128899574,0,SD90,SAU,SAR,new
43,2025-07-17,DZ1129199929,0,GY36,SAU,SAR,new
44,2025-07-17,DZ1128604598,0,TDD4,SAU,SAR,returning
45,2025-07-17,DZ1128768883,0,tdd36,SAU,SAR,returning
46,2025-07-17,DZ1128546628,0,GY39,SAU,SAR,returning
47,2025-07-17,DZ1128711034,0,GY39,SAU,SAR,returning
48,2025-07-17,DZ1128912521,0,TDD39,SAU,SAR,returning
49,2025-07-17,DZ1128908506,0,SD22,SAU,SAR,returning
50,2025-07-17,DZ1128729371,0,SD90,SAU,SAR,returning
