"Period","Coupon Code","Number of Uses","Sales Total Amount (USD)","Delivered Orders","Delivered Orders Revenue (USD)","Delivered First Orders","Delivered First Orders Revenue (USD)","Delivered Retention Orders","Delivered Retention Orders Revenue (USD)"
"16 Aug 2025","fxn","4","543.28","0","0.00","0","0.00","0","0.00"
"16 Aug 2025","ost","1","72.87","0","0.00","0","0.00","0","0.00"
"16 Aug 2025","df5","1","108.05","0","0.00","0","0.00","0","0.00"
"15 Aug 2025","fxn","16","1725.94","0","0.00","0","0.00","0","0.00"
"15 Aug 2025","cnl","7","1014.92","0","0.00","0","0.00","0","0.00"
"15 Aug 2025","ost","5","368.89","0","0.00","0","0.00","0","0.00"
"15 Aug 2025","zg32","2","155.59","0","0.00","0","0.00","0","0.00"
"15 Aug 2025","ff7k","2","360.94","0","0.00","0","0.00","0","0.00"
"15 Aug 2025","dd44","1","77.04","0","0.00","0","0.00","0","0.00"
