conversion_id,transaction_id,date,click_date,delta_hours,offer_id,offer_name,offer_url_id,creative_id,event_id,event_name,revenue,revenue_type,source_id,sub1,sub2,sub3,sub4,sub5,session_user_ip,conversion_user_ip,http_user_agent,country,country_code,region,city,dma,carrier,platform,os_version,device_type,brand,browser,language,isp,referer,coupon_code,app_id,idfa,idfa_md5,idfa_sha1,google_ad_id,google_ad_id_md5,google_ad_id_sha1,android_id,android_id_md5,android_id_sha1,currency_id,is_view_through,order_id,adv1,adv2,adv3,adv4,adv5,sale_amount,network_id
834f0a2811f844d9b0cd88bff4e4ca4a,3d6d29c6e15a4d8db7d971e6a4aa1dbc,2025-09-06 03:13:15,2025-09-06 10:00:55,-6.79,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,3.00,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,d14,,,,,,,,,,,USD,0,6000943199,HB Frames,Saudi Arabia,,,data_team_push,60.00,1221
c5cbcc865f594061900b439faad33b93,ad090b356fa44783a4e9af4dc7145eee,2025-09-06 16:01:56,2025-09-07 10:01:26,-17.99,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,2.48,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,bcare,,,,,,,,,,,USD,0,6000943642,HB Frames,Saudi Arabia,,,data_team_push,49.68,1221
4755da99ecd6460fa01fd2b949a1bbf0,99e27ad787b24157ada51523b10b5277,2025-09-07 01:21:55,2025-09-07 10:00:56,-8.65,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,1.18,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,f5,,,,,,,,,,,USD,0,6000944217,HB Frames,Saudi Arabia,,,data_team_push,23.52,1221
722ad0ecbd964f6f9837b05d9d0d0537,13993fbd8594407c98766b2fe7bd59ce,2025-09-07 18:35:56,2025-09-08 10:01:10,-15.42,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,.59,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,w1,,,,,,,,,,,USD,0,6000944961,HB Frames,Saudi Arabia,,,data_team_push,11.76,1221
3f6727f77fb140798b28ddc8298c7078,f3bcb93bc11943548c7c062601e93b83,2025-09-09 00:31:41,2025-09-09 10:01:03,-9.49,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,3.53,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,nw2,,,,,,,,,,,USD,0,6000946291,3P,Saudi Arabia,,,data_team_push,70.56,1221
e69d9008e10f4f0d9c1e1317ab661248,f10bac51265d4e3dbd7394875fe6c6af,2025-09-09 15:40:49,2025-09-10 10:01:36,-18.35,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,4.68,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,urpay,,,,,,,,,,,USD,0,6000946922,HB Frames,Saudi Arabia,,,data_team_push,93.57,1221
9cf5e76afb5243dd8d9e5dee5f455642,f7257544b7214bd0ab6694b0bc1bad7a,2025-09-10 03:58:29,2025-09-10 10:00:56,-6.04,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,2.05,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,f5,,,,,,,,,,,USD,0,6000947524,3P,Saudi Arabia,,,data_team_push,41.04,1221
e276aca5923245c3b70622c406288007,2beafb21e29c4e3d8de856b55a08bc41,2025-09-10 13:06:12,2025-09-11 10:01:40,-20.92,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,1.44,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,p4,,,,,,,,,,,USD,0,6000947761,HB Frames,Saudi Arabia,,,data_team_push,28.80,1221
c076d8b3777f4676a63581c33726aa31,6b6029c70f4f4db79368b67fdd08bd6f,2025-09-11 04:27:27,2025-09-11 10:00:51,-5.56,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,.83,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,dg10,,,,,,,,,,,USD,0,6000948524,HB Frames,Saudi Arabia,,,data_team_push,16.56,1221
70ad825e2a2443d4b09c92e0bd0fac6a,604f9890f6f943f2b14b4b29ac4c56f2,2025-09-11 05:19:45,2025-09-11 10:00:49,-4.68,2,Eyewa Affiliates Program,0,0,0,Eyewa Order,1.62,CPS,,,,,,,54.255.57.147,54.255.57.147,python-requests/2.32.4,Singapore,SG,Central Singapore Community Development Council,Singapore,0,,Unknown,,PC,Unknown,,,amazon technologies inc.,,f5,,,,,,,,,,,USD,0,6000948559,HB Frames,Saudi Arabia,,,data_team_push,32.40,1221
