,date,order id,amount,coupon,country,currency,customer type
0,2025-10-28,DZ1201076635,0,TDD39,SAU,SAR,returning
1,2025-10-28,DZ1200621763,0,TDD39,SAU,SAR,returning
2,2025-10-28,DZ1200789447,0,GY45,SAU,SAR,returning
3,2025-10-28,DZ1200726868,0,gy7,SAU,SAR,returning
4,2025-10-28,DZ1201107226,0,GY96,SAU,SAR,new
5,2025-10-28,DZ1200878558,0,TDD29,SAU,SAR,returning
6,2025-10-28,DZ1200802152,0,SD11,SAU,SAR,returning
7,2025-10-28,DZ1200800667,0,GY50,SAU,SAR,returning
8,2025-10-28,DZ1200650275,0,GY33,SAU,SAR,new
9,2025-10-28,DZ1200565025,0,tdd14,SAU,SAR,returning
10,2025-10-28,DZ1200560372,0,TDD15,SAU,SAR,returning
11,2025-10-28,DZ1200791218,0,gy33,SAU,SAR,returning
12,2025-10-28,DZ1200987249,0,TDD14,SAU,SAR,returning
13,2025-10-28,DZ1200775620,0,gy99,SAU,SAR,new
14,2025-10-28,DZ1200736361,0,TDD14,SAU,SAR,returning
15,2025-10-28,DZ1200853434,0,sd90,SAU,SAR,returning
16,2025-10-28,DZ1200978163,0,TDD2,SAU,SAR,returning
17,2025-10-28,DZ1201033526,0,SD90,SAU,SAR,returning
18,2025-10-28,DZ1200919709,0,SD11,SAU,SAR,returning
19,2025-10-28,DZ1200968098,0,GY5,SAU,SAR,returning
20,2025-10-28,DZ1201090825,0,SD184,SAU,SAR,new
21,2025-10-28,DZ1200548470,0,Tdd1,SAU,SAR,returning
22,2025-10-28,DZ1200780878,0,gy33,SAU,SAR,returning
23,2025-10-28,DZ1200875500,0,GY45,SAU,SAR,new
24,2025-10-28,DZ1200693428,0,GY39,SAU,SAR,new
25,2025-10-28,DZ1200861871,0,gy99,SAU,SAR,new
26,2025-10-28,DZ1200781934,0,SD11,SAU,SAR,returning
27,2025-10-28,DZ1200624623,0,gy99,SAU,SAR,returning
28,2025-10-28,DZ1200669052,0,tdd35,SAU,SAR,returning
29,2025-10-28,DZ1200546182,0,GY30,SAU,SAR,returning
30,2025-10-28,DZ1200940400,0,SD11,SAU,SAR,returning
31,2025-10-28,DZ1200663563,0,TDD39,SAU,SAR,new
32,2025-10-28,DZ1200712986,0,SD4,SAU,SAR,returning
33,2025-10-28,DZ1200767766,0,TDD14,SAU,SAR,returning
34,2025-10-28,DZ1200693461,0,TDD14,SAU,SAR,returning
35,2025-10-28,DZ1201036122,0,TDD39,SAU,SAR,returning
36,2025-10-28,DZ1200567929,0,TDD40,SAU,SAR,returning
37,2025-10-28,DZ1200699148,0,Gy12,SAU,SAR,returning
38,2025-10-28,DZ1200999019,0,gy99,SAU,SAR,new
39,2025-10-28,DZ1200584165,0,sd94,SAU,SAR,returning
40,2025-10-28,DZ1201097117,0,TDD39,SAU,SAR,returning
41,2025-10-28,DZ1200703900,0,SD63,SAU,SAR,returning
42,2025-10-28,DZ1201071894,0,TDD37,SAU,SAR,returning
43,2025-10-28,DZ1200902384,0,TDD14,SAU,SAR,returning
44,2025-10-28,DZ1201097920,0,sd50,SAU,SAR,returning
45,2025-10-28,DZ1200760627,0,SD22,SAU,SAR,returning
46,2025-10-28,DZ1201084533,0,gy39,SAU,SAR,returning
47,2025-10-28,DZ1200839871,0,SD22,SAU,SAR,new
48,2025-10-28,DZ1200682307,0,SD94,SAU,SAR,returning
49,2025-10-28,DZ1200537712,0,TDD14,SAU,SAR,returning
50,2025-10-28,DZ1200557347,0,GY96,SAU,SAR,new
51,2025-10-28,DZ1200987953,0,SD90,SAU,SAR,returning
52,2025-10-28,DZ1200675036,0,sd65,SAU,SAR,returning
53,2025-10-28,DZ1201080518,0,GY21,SAU,SAR,returning
54,2025-10-28,DZ1201044680,0,TDD14,SAU,SAR,returning
55,2025-10-28,DZ1200926661,0,GY50,SAU,SAR,returning
56,2025-10-28,DZ1200900569,0,TDD39,SAU,SAR,returning
57,2025-10-28,DZ1200877733,0,sd90,SAU,SAR,returning
58,2025-10-28,DZ1200556412,0,TDD14,SAU,SAR,returning
59,2025-10-28,DZ1201076096,0,GY33,SAU,SAR,returning
60,2025-10-28,DZ1200995873,0,sd23,SAU,SAR,returning
61,2025-10-28,DZ1200713151,0,sd90,SAU,SAR,returning
62,2025-10-28,DZ1200974280,0,GY33,SAU,SAR,returning
63,2025-10-28,DZ1201014254,0,SD90,SAU,SAR,returning
64,2025-10-28,DZ1200605582,0,GY96,SAU,SAR,new
