,date,order id,amount,coupon,country,currency,customer type
0,2025-10-27,DZ1200146057,0,gy1,SAU,SAR,returning
1,2025-10-27,DZ1200072621,0,SD11,SAU,SAR,returning
2,2025-10-27,DZ1200446918,0,TDD39,SAU,SAR,new
3,2025-10-27,DZ1200063546,0,TDD40,SAU,SAR,returning
4,2025-10-27,DZ1199911515,0,Gy5,SAU,SAR,returning
5,2025-10-27,DZ1199948574,0,TDD14,SAU,SAR,returning
6,2025-10-27,DZ1200006786,0,SD96,SAU,SAR,returning
7,2025-10-27,DZ1200411564,0,GY39,SAU,SAR,returning
8,2025-10-27,DZ1199957869,0,SD113,SAU,SAR,returning
9,2025-10-27,DZ1200025596,0,SD119,SAU,SAR,returning
10,2025-10-27,DZ1200326534,0,Gy5,SAU,SAR,new
11,2025-10-27,DZ1200075536,0,GY96,SAU,SAR,new
12,2025-10-27,DZ1200488355,0,SD184,SAU,SAR,returning
13,2025-10-27,DZ1199937376,0,TDD39,SAU,SAR,returning
14,2025-10-27,DZ1200039016,0,sd66,SAU,SAR,returning
15,2025-10-27,DZ1200389751,0,GY48,SAU,SAR,returning
16,2025-10-27,DZ1200143043,0,SD184,SAU,SAR,returning
17,2025-10-27,DZ1199972675,0,TDD14,SAU,SAR,returning
18,2025-10-27,DZ1200129425,0,SD184,SAU,SAR,returning
19,2025-10-27,DZ1199957187,0,gy99,SAU,SAR,new
20,2025-10-27,DZ1200509948,0,sd98,SAU,SAR,returning
21,2025-10-27,DZ1200073655,0,GY10,SAU,SAR,returning
22,2025-10-27,DZ1200060994,0,TDD14,SAU,SAR,returning
23,2025-10-27,DZ1200351405,0,gy45,SAU,SAR,returning
24,2025-10-27,DZ1200285460,0,gy99,SAU,SAR,new
25,2025-10-27,DZ1200292423,0,TDD39,SAU,SAR,returning
26,2025-10-27,DZ1200198802,0,sd49,SAU,SAR,returning
27,2025-10-27,DZ1200250524,0,TDD39,SAU,SAR,returning
28,2025-10-27,DZ1200461515,0,TDD23,SAU,SAR,returning
29,2025-10-27,DZ1200432970,0,Gy22,SAU,SAR,returning
30,2025-10-27,DZ1200059267,0,gy45,SAU,SAR,new
