"Period","Coupon Code","Number of Uses","Sales Total Amount (USD)","Delivered Orders","Delivered Orders Revenue (USD)","Delivered First Orders","Delivered First Orders Revenue (USD)","Delivered Retention Orders","Delivered Retention Orders Revenue (USD)"
"10 Oct 2025","fxn","1","121.43","0","0.00","0","0.00","0","0.00"
"09 Oct 2025","fxn","4","339.91","0","0.00","0","0.00","0","0.00"
"09 Oct 2025","fuj","1","53.33","0","0.00","0","0.00","0","0.00"
"09 Oct 2025","piv","1","70.83","0","0.00","0","0.00","0","0.00"
"09 Oct 2025","tg1","1","127.50","0","0.00","0","0.00","0","0.00"
"09 Oct 2025","zg32","1","54.03","0","0.00","0","0.00","0","0.00"
