,date,order id,amount,coupon,country,currency,customer type
0,2025-09-23,DZ1177507166,0,TDD3,SAU,SAR,returning
1,2025-09-23,DZ1178249809,0,GY33,SAU,SAR,returning
2,2025-09-23,DZ1177807829,0,TDD39,SAU,SAR,returning
3,2025-09-23,DZ1178202487,0,TDD39,SAU,SAR,returning
4,2025-09-23,DZ1178080772,0,TDD39,SAU,SAR,returning
5,2025-09-23,DZ1178031206,0,GY2,SAU,SAR,returning
6,2025-09-23,DZ1177902319,0,SD95,SAU,SAR,returning
7,2025-09-23,DZ1177561726,0,SD184,SAU,SAR,returning
8,2025-09-23,DZ1178015685,0,sd32,SAU,SAR,returning
9,2025-09-23,DZ1177881188,0,GY38,SAU,SAR,returning
10,2025-09-23,DZ1177929126,0,GY38,SAU,SAR,returning
11,2025-09-23,DZ1177997491,0,GY33,SAU,SAR,returning
12,2025-09-23,DZ1177996567,0,GY33,SAU,SAR,returning
13,2025-09-23,DZ1178221946,0,tdd17,SAU,SAR,returning
14,2025-09-23,DZ1178280631,0,SD11,SAU,SAR,returning
15,2025-09-23,DZ1178066285,0,GY96,SAU,SAR,new
16,2025-09-23,DZ1178240690,0,TDD39,SAU,SAR,returning
17,2025-09-23,DZ1177797984,0,tdd39,SAU,SAR,returning
18,2025-09-23,DZ1177959904,0,GY30,SAU,SAR,returning
19,2025-09-23,DZ1177759847,0,GY38,SAU,SAR,returning
20,2025-09-23,DZ1178255100,0,GY33,SAU,SAR,returning
21,2025-09-23,DZ1178065416,0,GY50,SAU,SAR,new
22,2025-09-23,DZ1177669251,0,SD22,SAU,SAR,returning
23,2025-09-23,DZ1177844382,0,SD11,SAU,SAR,returning
24,2025-09-23,DZ1177483505,0,GY20,SAU,SAR,returning
25,2025-09-23,DZ1178052964,0,GY26,SAU,SAR,returning
26,2025-09-23,DZ1177550176,0,TDD40,SAU,SAR,returning
27,2025-09-23,DZ1177483263,0,SD184,SAU,SAR,returning
28,2025-09-23,DZ1178064569,0,GY33,SAU,SAR,returning
29,2025-09-23,DZ1177782397,0,TDD40,SAU,SAR,returning
30,2025-09-23,DZ1177904893,0,GY30,SAU,SAR,new
31,2025-09-23,DZ1178036981,0,sd58,SAU,SAR,returning
32,2025-09-23,DZ1178253780,0,TDD14,SAU,SAR,returning
33,2025-09-23,DZ1177610830,0,GY38,SAU,SAR,returning
34,2025-09-23,DZ1177896313,0,SD76,SAU,SAR,returning
35,2025-09-23,DZ1178165857,0,GY96,SAU,SAR,new
36,2025-09-23,DZ1178221825,0,SD96,SAU,SAR,returning
37,2025-09-23,DZ1178265011,0,TDD14,SAU,SAR,returning
38,2025-09-23,DZ1178007116,0,GY35,SAU,SAR,returning
39,2025-09-23,DZ1177921767,0,SD11,SAU,SAR,returning
40,2025-09-23,DZ1178260347,0,GY96,SAU,SAR,new
41,2025-09-23,DZ1177975337,0,GY96,SAU,SAR,new
42,2025-09-23,DZ1178234673,0,gy5,SAU,SAR,returning
43,2025-09-23,DZ1177500643,0,SD184,SAU,SAR,returning
44,2025-09-23,DZ1178103894,0,TDD39,SAU,SAR,returning
45,2025-09-23,DZ1177501589,0,gy33,SAU,SAR,returning
46,2025-09-23,DZ1177605165,0,GY33,SAU,SAR,returning
47,2025-09-23,DZ1177883014,0,TDD40,SAU,SAR,returning
48,2025-09-23,DZ1177554752,0,SD22,SAU,SAR,returning
49,2025-09-23,DZ1178105093,0,GY38,SAU,SAR,new
50,2025-09-23,DZ1178245024,0,SD83,SAU,SAR,returning
51,2025-09-23,DZ1177554730,0,GY12,SAU,SAR,returning
52,2025-09-23,DZ1178183292,0,SD10,SAU,SAR,returning
53,2025-09-23,DZ1177537548,0,sd184,SAU,SAR,returning
54,2025-09-23,DZ1177591217,0,sd82,SAU,SAR,returning
55,2025-09-23,DZ1177670571,0,SD22,SAU,SAR,returning
56,2025-09-23,DZ1178062083,0,SD184,SAU,SAR,new
57,2025-09-23,DZ1177512413,0,SD35,SAU,SAR,returning
58,2025-09-23,DZ1177874148,0,Gy5,SAU,SAR,new
59,2025-09-23,DZ1178291609,0,sd184,SAU,SAR,new
60,2025-09-23,DZ1177984687,0,sd13,SAU,SAR,returning
61,2025-09-23,DZ1178042756,0,SD15,SAU,SAR,returning
62,2025-09-23,DZ1178122451,0,gy5,SAU,SAR,returning
63,2025-09-23,DZ1177960883,0,TDD44,SAU,SAR,returning
64,2025-09-23,DZ1177924209,0,GY5,SAU,SAR,returning
65,2025-09-23,DZ1177546645,0,TDD39,SAU,SAR,returning
66,2025-09-23,DZ1177881441,0,GY33,SAU,SAR,returning
67,2025-09-23,DZ1177916927,0,Gy5,SAU,SAR,returning
68,2025-09-23,DZ1177938553,0,TDD39,SAU,SAR,returning
69,2025-09-23,DZ1177983125,0,SD22,SAU,SAR,new
70,2025-09-23,DZ1177976426,0,sd31,SAU,SAR,returning
71,2025-09-23,DZ1178240558,0,GY10,SAU,SAR,returning
72,2025-09-23,DZ1177964821,0,tdd39,SAU,SAR,returning
73,2025-09-23,DZ1178128116,0,TDD39,SAU,SAR,returning
74,2025-09-23,DZ1177744469,0,TDD40,SAU,SAR,returning
75,2025-09-23,DZ1177504834,0,SD11,SAU,SAR,returning
76,2025-09-23,DZ1178120273,0,TDD39,SAU,SAR,returning
77,2025-09-23,DZ1177780373,0,SD166,SAU,SAR,returning
78,2025-09-23,DZ1178170510,0,SD11,SAU,SAR,new
79,2025-09-23,DZ1178214730,0,GY38,SAU,SAR,new
