Date,coupon,country,Usage
25-Sep-2025,U1,JOR,6
25-Sep-2025,U12,JOR,4
25-Sep-2025,U121,JOR,1
25-Sep-2025,U123,JOR,1
25-Sep-2025,U124,JOR,4
25-Sep-2025,U125,JOR,9
25-Sep-2025,u127,JOR,1
25-Sep-2025,U128,JOR,1
25-Sep-2025,U2,JOR,3
25-Sep-2025,U23,JOR,1
25-Sep-2025,U24,JOR,1
25-Sep-2025,U36,JOR,1
25-Sep-2025,U6,JOR,1
25-Sep-2025,U64,JOR,4
