Date,coupon,country,Usage
10-Sep-2025,U1,JOR,1
10-Sep-2025,u118,JOR,1
10-Sep-2025,U121,JOR,8
10-Sep-2025,U124,JOR,5
10-Sep-2025,u125,JOR,4
10-Sep-2025,U2,JOR,4
