Date,coupon,country,Usage
25-Aug-2025,U1,JOR,3
25-Aug-2025,U121,JOR,2
25-Aug-2025,U124,JOR,2
25-Aug-2025,U125,JOR,2
25-Aug-2025,u23,JOR,1
25-Aug-2025,U64,JOR,6
25-Aug-2025,U7,JOR,1
