,date,order id,amount,coupon,country,currency,customer type
0,2025-08-30,DZ1161580189,0,TDD40,SAU,SAR,returning
1,2025-08-30,DZ1161609746,0,Gy63,SAU,SAR,new
2,2025-08-30,DZ1161040419,0,SD90,SAU,SAR,returning
3,2025-08-30,DZ1161352962,0,SD5,SAU,SAR,returning
4,2025-08-30,DZ1161205870,0,TDD19,SAU,SAR,returning
5,2025-08-30,DZ1161523374,0,TDD39,SAU,SAR,returning
6,2025-08-30,DZ1161281506,0,TDD39,SAU,SAR,new
7,2025-08-30,DZ1161629480,0,GY33,SAU,SAR,returning
8,2025-08-30,DZ1161453678,0,SD11,SAU,SAR,returning
9,2025-08-30,DZ1160993768,0,GY96,SAU,SAR,new
10,2025-08-30,DZ1161134568,0,gy9,SAU,SAR,returning
11,2025-08-30,DZ1161061110,0,SD84,SAU,SAR,returning
12,2025-08-30,DZ1161064773,0,GY96,SAU,SAR,new
13,2025-08-30,DZ1161108003,0,SD90,SAU,SAR,returning
14,2025-08-30,DZ1161361894,0,TDD44,SAU,SAR,returning
15,2025-08-30,DZ1161389845,0,tdd14,SAU,SAR,returning
16,2025-08-30,DZ1161172760,0,GY96,SAU,SAR,new
17,2025-08-30,DZ1161082483,0,GY96,SAU,SAR,new
18,2025-08-30,DZ1161365458,0,sd87,SAU,SAR,returning
19,2025-08-30,DZ1161385005,0,TDD44,SAU,SAR,returning
20,2025-08-30,DZ1161166688,0,SD90,SAU,SAR,returning
21,2025-08-30,DZ1161385236,0,Tdd44,SAU,SAR,returning
22,2025-08-30,DZ1161354447,0,SD11,SAU,SAR,returning
23,2025-08-30,DZ1161592278,0,TDD14,SAU,SAR,returning
24,2025-08-30,DZ1161570223,0,GY30,SAU,SAR,returning
25,2025-08-30,DZ1161361058,0,tdd26,SAU,SAR,returning
26,2025-08-30,DZ1161269989,0,GY38,SAU,SAR,returning
27,2025-08-30,DZ1161113767,0,TDD39,SAU,SAR,new
28,2025-08-30,DZ1161043356,0,SD22,SAU,SAR,returning
29,2025-08-30,DZ1161287611,0,GY96,SAU,SAR,new
30,2025-08-30,DZ1161265732,0,SD90,SAU,SAR,returning
31,2025-08-30,DZ1161603520,0,Sd184,SAU,SAR,returning
32,2025-08-30,DZ1161206024,0,SD33,SAU,SAR,returning
33,2025-08-30,DZ1161231038,0,SD11,SAU,SAR,returning
34,2025-08-30,DZ1161620240,0,SD42,SAU,SAR,returning
35,2025-08-30,DZ1161135613,0,TDD44,SAU,SAR,returning
36,2025-08-30,DZ1160937767,0,SD22,SAU,SAR,returning
37,2025-08-30,DZ1160993229,0,gy96,SAU,SAR,new
38,2025-08-30,DZ1161347715,0,TDD44,SAU,SAR,new
39,2025-08-30,DZ1161479594,0,GY39,SAU,SAR,returning
40,2025-08-30,DZ1161196971,0,SD166,SAU,SAR,returning
41,2025-08-30,DZ1161306223,0,GY39,SAU,SAR,returning
42,2025-08-30,DZ1161340433,0,Gy5,SAU,SAR,returning
43,2025-08-30,DZ1161192428,0,GY96,SAU,SAR,new
44,2025-08-30,DZ1161281231,0,GY45,SAU,SAR,returning
45,2025-08-30,DZ1161403298,0,TDD21,SAU,SAR,returning
46,2025-08-30,DZ1161555791,0,SD9,SAU,SAR,returning
47,2025-08-30,DZ1161394828,0,TDD44,SAU,SAR,returning
48,2025-08-30,DZ1161329521,0,GY39,SAU,SAR,returning
49,2025-08-30,DZ1161119487,0,SD23,SAU,SAR,returning
50,2025-08-30,DZ1161660896,0,GY33,SAU,SAR,returning
51,2025-08-30,DZ1161612485,0,TDD33,SAU,SAR,returning
52,2025-08-30,DZ1161524397,0,SD90,SAU,SAR,returning
53,2025-08-30,DZ1161382508,0,gy30,SAU,SAR,returning
54,2025-08-30,DZ1161519986,0,SD90,SAU,SAR,returning
55,2025-08-30,DZ1161420315,0,TDD40,SAU,SAR,returning
56,2025-08-30,DZ1161122292,0,GY33,SAU,SAR,returning
57,2025-08-30,DZ1161593653,0,GY45,SAU,SAR,returning
58,2025-08-30,DZ1161617600,0,Gy38,SAU,SAR,returning
59,2025-08-30,DZ1161228013,0,SD22,SAU,SAR,returning
60,2025-08-30,DZ1161367328,0,SD90,SAU,SAR,returning
61,2025-08-30,DZ1161490363,0,SD44,SAU,SAR,returning
62,2025-08-30,DZ1161041156,0,SD90,SAU,SAR,returning
63,2025-08-30,DZ1161655825,0,sd64,SAU,SAR,returning
64,2025-08-30,DZ1161355217,0,TDD14,SAU,SAR,returning
65,2025-08-30,DZ1161626752,0,GY45,SAU,SAR,returning
66,2025-08-30,DZ1161461136,0,GY33,SAU,SAR,new
67,2025-08-30,DZ1161399822,0,TDD40,SAU,SAR,returning
68,2025-08-30,DZ1161433900,0,tdd44,SAU,SAR,returning
